                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    143,                0.83081,                 2.1247,                0.31467,                0.90555,                0.57916,                 1.0819,                0.96428,                0.95639,                 0.9723,                0.54786,                0.96428,                0.95639,                0.98362,                0.71077,                 0.9658,                 0.9595,                0.96112,                0.68982,                 1.5007,                 1.4239,                0.09395,                0.97667,                0.67245,                 1.4027,             0.00030205,             0.00030205,             0.00030205
                    144,                0.83027,                 2.1291,                0.31557,                0.89033,                0.57821,                 1.0932,                0.96841,                0.95512,                0.97396,                0.58795,                0.97474,                0.96179,                0.99071,                0.70268,                0.97313,                0.96262,                0.96767,                0.69716,                 1.3881,                 1.4331,                0.09408,                0.93755,                0.64995,                  1.364,              0.0002971,              0.0002971,              0.0002971
                    145,                0.82047,                 2.0694,                0.29095,                0.88467,                0.57417,                 1.0892,                0.96845,                0.95628,                0.97414,                0.56404,                0.97476,                0.96238,                0.99129,                0.70868,                0.97667,                0.96262,                0.96992,                 0.6919,                 1.4612,                 1.4494,                0.09229,                0.92721,                0.65764,                 1.4296,             0.00029215,             0.00029215,             0.00029215
                    146,                0.81916,                 2.1803,                0.32491,                0.88953,                0.57971,                  1.102,                0.97149,                0.95539,                0.97349,                0.62434,                0.97466,                0.95851,                0.98891,                 0.7212,                0.96665,                0.95016,                0.95866,                0.67713,                 1.2769,                 1.4239,                0.09461,                0.97169,                0.62605,                 1.3198,              0.0002872,              0.0002872,              0.0002872
                    147,                0.83108,                 2.1021,                0.29556,                 0.9118,                0.57751,                 1.0829,                0.96894,                0.95327,                0.97172,                0.56632,                0.97467,                 0.9591,                0.98132,                0.72516,                0.96834,                0.95293,                 0.9567,                0.69299,                 1.4596,                 1.4113,                0.09551,                0.99809,                0.66143,                 1.3883,             0.00028225,             0.00028225,             0.00028225
                    148,                0.81345,                  2.074,                0.30018,                0.88585,                0.57277,                 1.0758,                0.96823,                0.94942,                0.97123,                0.60654,                0.96996,                0.95639,                 0.9854,                0.71425,                0.97386,                 0.9595,                 0.9608,                0.69294,                 1.3265,                  1.418,                0.09639,                0.98552,                0.63331,                 1.3354,              0.0002773,              0.0002773,              0.0002773
                    149,                0.80934,                 2.0845,                 0.2996,                0.90249,                0.57476,                 1.0867,                0.96234,                0.95535,                0.97153,                0.60545,                0.96548,                0.95847,                0.98211,                0.70855,                0.97699,                0.96262,                0.96931,                0.68977,                 1.3057,                 1.4222,                0.09589,                0.98662,                0.62481,                  1.333,             0.00027235,             0.00027235,             0.00027235
                    150,                0.77595,                  1.929,                0.27177,                0.86438,                0.54869,                 1.0652,                0.96636,                0.95016,                0.96816,                0.56049,                0.97168,                 0.9621,                0.98959,                 0.7093,                0.96319,                0.94704,                0.94789,                0.66669,                 1.4425,                 1.4167,                0.09459,                 1.0418,                0.65342,                 1.3929,              0.0002674,              0.0002674,              0.0002674
                    151,                0.79987,                 2.0437,                0.30284,                0.87955,                0.56855,                 1.0823,                0.97132,                0.94393,                0.96625,                0.54827,                0.97203,                0.95639,                0.98972,                0.72715,                 0.9752,                 0.9595,                0.96545,                0.70564,                 1.5567,                 1.3931,                0.09465,                0.98868,                 0.6702,                  1.415,             0.00026245,             0.00026245,             0.00026245
                    152,                0.78308,                 1.9672,                0.30274,                0.86144,                0.55766,                 1.0593,                 0.9724,                0.94393,                 0.9716,                0.54636,                0.97335,                 0.9595,                0.99104,                0.71737,                0.97667,                0.96262,                0.96616,                0.70378,                 1.5409,                 1.3988,                0.09457,                0.98537,                0.68065,                 1.4441,              0.0002575,              0.0002575,              0.0002575
                    153,                0.78779,                 2.0327,                0.27276,                0.85735,                0.56082,                 1.0641,                 0.9688,                0.95327,                0.97442,                0.56276,                 0.9716,                0.95935,                0.98219,                0.70788,                0.97664,                0.96262,                0.96893,                0.69249,                 1.5013,                 1.4095,                0.09383,                 1.0053,                0.66174,                 1.4377,             0.00025255,             0.00025255,             0.00025255
                    154,                0.76909,                 2.0236,                0.29951,                0.84149,                0.55843,                 1.0674,                0.96824,                0.95639,                0.97226,                0.60057,                0.97341,                0.96262,                 0.9812,                0.72234,                0.97455,                0.96262,                0.96589,                0.71107,                 1.3527,                 1.3839,                0.09358,                 1.0108,                0.63611,                 1.3373,              0.0002476,              0.0002476,              0.0002476
                    155,                0.79079,                 1.9769,                0.28803,                0.88467,                0.55504,                 1.0575,                0.96821,                0.94888,                0.97286,                0.55156,                0.97263,                0.95639,                0.98159,                0.72073,                 0.9727,                0.95327,                0.96298,                0.70739,                 1.5014,                 1.3765,                0.09175,                  1.006,                0.65875,                 1.4012,             0.00024265,             0.00024265,             0.00024265
                    156,                0.78851,                 2.1905,                0.30009,                0.89534,                0.56039,                 1.0639,                0.97408,                0.93652,                0.96429,                0.59041,                0.98057,                0.94309,                0.97692,                0.70351,                0.98707,                0.95098,                0.96548,                0.69461,                  1.361,                 1.4209,                0.09221,                0.99223,                0.63815,                 1.3514,              0.0002377,              0.0002377,              0.0002377
                    157,                0.78703,                 2.0022,                0.28568,                0.87686,                0.55704,                 1.0604,                0.97406,                0.93591,                0.96738,                0.55853,                0.96557,                  0.961,                0.98901,                0.68982,                0.98632,                0.95016,                0.96606,                 0.6855,                 1.5026,                 1.4422,                0.09005,                0.99966,                0.67009,                 1.4206,             0.00023275,             0.00023275,             0.00023275
                    158,                 0.7993,                 2.0572,                 0.2905,                0.85558,                0.56492,                 1.0668,                 0.9716,                0.95327,                0.97138,                0.57313,                 0.9747,                0.95639,                  0.988,                0.69691,                 0.9747,                0.95639,                0.95996,                0.68402,                 1.3933,                 1.4087,                0.08983,                 1.0078,                0.64941,                 1.3726,              0.0002278,              0.0002278,              0.0002278
                    159,                0.80087,                 2.0596,                0.30804,                0.85476,                0.56371,                 1.0697,                0.97341,                0.95327,                 0.9715,                 0.5544,                0.97277,                0.95639,                0.98761,                0.71066,                0.96754,                0.95016,                0.95287,                0.68183,                 1.5119,                 1.3858,                 0.0897,                 1.0402,                0.66315,                 1.4168,             0.00022285,             0.00022285,             0.00022285
                    160,                0.76557,                 1.8818,                0.26876,                0.83665,                0.54824,                 1.0573,                   0.97,                0.95327,                0.97039,                0.54696,                0.98071,                0.96573,                0.98904,                0.71967,                0.97467,                0.95879,                0.96367,                0.69377,                 1.5944,                 1.3824,                0.09071,                 1.0262,                0.68012,                 1.4581,              0.0002179,              0.0002179,              0.0002179
                    161,                0.78965,                 1.9848,                0.31835,                0.85192,                 0.5613,                 1.0765,                0.96767,                0.95016,                0.96911,                0.59287,                0.97153,                0.95666,                0.97988,                0.72232,                0.97467,                0.95886,                0.96282,                0.68992,                 1.3814,                 1.3846,                0.09222,                0.99111,                0.62885,                 1.3487,             0.00021295,             0.00021295,             0.00021295
                    162,                0.79739,                 2.0013,                0.29075,                0.87473,                0.55797,                 1.0781,                0.97051,                0.95327,                0.97192,                0.58585,                0.97156,                0.95772,                0.97409,                0.71523,                 0.9741,                 0.9595,                0.96321,                0.69396,                 1.3738,                 1.3885,                 0.0913,                0.96748,                0.63172,                 1.3543,               0.000208,               0.000208,               0.000208
                    163,                0.78216,                 1.9637,                0.28349,                0.86746,                0.55029,                 1.0667,                 0.9684,                0.95484,                 0.9738,                 0.5508,                0.97473,                0.96145,                0.98326,                0.71345,                0.96998,                0.95639,                0.96205,                0.69921,                  1.565,                 1.3921,                0.08855,                  1.018,                0.66161,                 1.4827,             0.00020305,             0.00020305,             0.00020305
                    164,                0.76917,                 1.8897,                0.28272,                0.84629,                0.54528,                 1.0604,                0.96837,                0.95362,                0.97328,                0.60828,                 0.9747,                0.96032,                0.98887,                0.72796,                 0.9732,                 0.9595,                0.96412,                 0.6976,                 1.3385,                 1.3656,                0.08986,                 1.0353,                0.61736,                 1.3435,              0.0001981,              0.0001981,              0.0001981
                    165,                0.78614,                 1.9728,                0.29768,                 0.8401,                0.54981,                 1.0662,                0.96984,                0.95016,                0.97149,                0.55736,                0.97385,                0.95639,                0.98058,                 0.7242,                0.97532,                 0.9595,                 0.9629,                0.70593,                 1.4535,                 1.3771,                0.09027,                 1.0222,                0.64905,                 1.4052,             0.00019315,             0.00019315,             0.00019315
                    166,                0.78148,                 2.0064,                 0.2972,                0.83835,                0.55047,                 1.0556,                0.97442,                0.94949,                0.97397,                0.56583,                 0.9732,                0.95639,                0.98158,                0.71643,                0.97637,                 0.9595,                0.96492,                0.70708,                 1.4822,                 1.3696,                0.09053,                 1.0216,                0.65173,                 1.4222,              0.0001882,              0.0001882,              0.0001882
                    167,                 0.7699,                 1.9248,                0.27493,                0.82371,                0.54627,                 1.0517,                0.97129,                0.94867,                0.97369,                0.60767,                 0.9745,                 0.9526,                0.98633,                0.71414,                0.97769,                0.95572,                0.96428,                0.71164,                 1.3496,                 1.3724,                0.09068,                 1.0209,                0.62142,                 1.3342,             0.00018325,             0.00018325,             0.00018325
                    168,                 0.8059,                 2.0638,                0.32041,                0.87181,                0.56345,                 1.0678,                0.96812,                0.94608,                0.97238,                0.60026,                 0.9745,                0.95231,                0.98098,                0.71804,                0.97768,                0.95504,                0.96196,                0.70483,                 1.3696,                 1.3829,                0.09058,                 1.0171,                0.63078,                  1.332,              0.0001783,              0.0001783,              0.0001783
                    169,                0.76712,                 2.0116,                0.30073,                0.83102,                0.54846,                 1.0639,                0.96782,                0.95327,                0.97314,                0.56852,                0.97414,                 0.9595,                0.98277,                0.71966,                0.97457,                0.95524,                0.96317,                0.69924,                 1.4425,                 1.3621,                0.09105,                 1.0132,                0.64549,                 1.3907,             0.00017335,             0.00017335,             0.00017335
                    170,                0.78683,                 2.0277,                 0.3041,                0.84022,                0.55064,                 1.0683,                0.97445,                 0.9506,                0.97504,                0.53831,                 0.9747,                0.96012,                0.98874,                0.72694,                0.97437,                 0.9595,                0.96552,                0.70473,                 1.5603,                 1.3565,                0.09034,                 1.0343,                  0.667,                 1.4767,              0.0001684,              0.0001684,              0.0001684
                    171,                0.75392,                 1.9384,                0.29381,                0.83224,                0.54136,                 1.0571,                0.98071,                0.95035,                0.97441,                0.61303,                0.97463,                0.95728,                0.98168,                 0.7231,                0.97465,                0.95835,                 0.9645,                0.70528,                 1.3041,                 1.3892,                0.09089,                  1.007,                0.61366,                 1.3224,             0.00016345,             0.00016345,             0.00016345
                    172,                0.77557,                 1.8994,                0.26051,                0.82889,                0.54005,                 1.0561,                0.97452,                0.95321,                0.97442,                0.61524,                0.97464,                  0.958,                0.98184,                0.73787,                0.97421,                0.95639,                0.96322,                0.69596,                 1.3264,                 1.3732,                0.09027,                0.98981,                 0.6191,                 1.3249,              0.0001585,              0.0001585,              0.0001585
                    173,                0.75867,                 1.8751,                0.28278,                0.81686,                0.53686,                 1.0491,                0.97121,                0.95327,                0.97312,                0.57694,                0.97439,                0.95639,                0.98052,                0.73077,                0.97439,                0.95639,                0.96146,                0.70375,                 1.4623,                  1.374,                0.08882,                0.98899,                0.64177,                 1.3976,             0.00015355,             0.00015355,             0.00015355
                    174,                0.75334,                 1.9316,                0.28278,                0.82873,                0.53702,                 1.0535,                0.97358,                0.95327,                0.97284,                0.56785,                0.97677,                0.95639,                0.98741,                0.73229,                0.97677,                0.95639,                0.96161,                0.70134,                 1.4712,                 1.3501,                0.08882,                0.98836,                0.64007,                 1.4093,              0.0001486,              0.0001486,              0.0001486
                    175,                0.75708,                 1.9723,                0.30142,                0.82217,                0.54482,                 1.0487,                0.97317,                0.95327,                0.97214,                0.59824,                0.97774,                0.95779,                0.98926,                0.72956,                0.97138,                0.95156,                0.95018,                0.69324,                 1.3906,                 1.3409,                 0.0899,                 1.0171,                0.62346,                 1.3445,             0.00014365,             0.00014365,             0.00014365
                    176,                0.79483,                 2.0163,                0.31161,                0.85905,                0.55268,                 1.0574,                0.97125,                0.94719,                 0.9724,                0.57219,                0.98416,                0.96785,                0.99019,                0.72751,                0.97116,                0.95327,                0.95194,                0.70064,                 1.4483,                 1.3313,                0.09051,                 1.0191,                0.63488,                 1.3759,              0.0001387,              0.0001387,              0.0001387
                    177,                 0.7801,                 2.0415,                0.31296,                0.82719,                0.55077,                 1.0522,                0.97048,                0.95639,                0.97392,                0.59536,                0.97364,                 0.9595,                0.98933,                0.72156,                0.97381,                 0.9595,                0.96197,                0.69815,                 1.3399,                 1.3406,                0.09152,                 1.0069,                0.61683,                 1.3405,             0.00013375,             0.00013375,             0.00013375
                    178,                0.75517,                 2.0227,                0.32283,                0.80661,                0.54471,                 1.0506,                0.97701,                0.95016,                0.97345,                0.60698,                0.98403,                0.96885,                0.99125,                0.71827,                0.97344,                 0.9595,                0.96182,                0.70022,                 1.3187,                 1.3371,                0.09091,                0.99886,                0.61566,                 1.3273,              0.0001288,              0.0001288,              0.0001288
                    179,                0.74211,                 1.9656,                0.30384,                0.83773,                0.53985,                 1.0533,                 0.9836,                0.95327,                0.97294,                0.54035,                 0.9747,                0.96015,                0.98957,                0.71641,                0.97703,                0.96262,                0.96741,                0.71304,                  1.581,                 1.3396,                0.08931,                 1.0283,                0.67256,                 1.4581,             0.00012385,             0.00012385,             0.00012385
                    180,                0.75091,                 1.9859,                0.30166,                0.78417,                0.54206,                 1.0505,                0.98389,                 0.9513,                0.97417,                0.57371,                0.97474,                0.96164,                0.98487,                 0.7299,                0.97664,                0.96262,                0.96835,                0.71064,                 1.4771,                 1.3131,                0.09007,                 1.0368,                0.64833,                 1.4013,              0.0001189,              0.0001189,              0.0001189
                    181,                0.74462,                 1.9653,                0.31059,                0.82751,                0.54233,                 1.0485,                0.98188,                0.95327,                0.97367,                 0.6255,                0.98397,                0.95603,                0.98417,                0.74124,                0.97854,                0.96262,                0.96798,                0.70239,                 1.2778,                 1.3249,                0.09106,                 1.0128,                0.60224,                 1.3063,             0.00011395,             0.00011395,             0.00011395
                    182,                0.77723,                 2.0438,                0.31849,                0.83105,                0.54815,                 1.0646,                0.97998,                0.95327,                0.97259,                0.60583,                0.97776,                 0.9595,                0.98433,                0.72553,                0.97635,                 0.9595,                0.96114,                0.69704,                 1.3034,                 1.3666,                0.09081,                 1.0049,                0.62055,                 1.3199,               0.000109,               0.000109,               0.000109
                    183,                0.75013,                 2.0076,                0.28433,                0.84873,                0.53913,                 1.0519,                0.97677,                0.95327,                 0.9723,                0.55611,                0.98265,                0.96573,                0.98633,                 0.7172,                0.97631,                 0.9595,                0.96258,                0.71258,                 1.5093,                 1.3468,                 0.0903,                 1.0125,                0.65074,                 1.4252,             0.00010405,             0.00010405,             0.00010405
                    184,                0.74971,                 1.9864,                0.31146,                0.81602,                0.53797,                 1.0487,                0.98401,                0.95327,                0.97448,                0.57738,                0.98776,                0.96573,                0.99064,                0.73042,                0.97069,                0.95327,                0.95175,                0.71259,                  1.419,                 1.3191,                0.09127,                 1.0293,                0.62381,                 1.3785,               9.91e-05,               9.91e-05,               9.91e-05
                    185,                0.78279,                 2.0653,                0.31923,                0.85055,                 0.5489,                 1.0641,                 0.9846,                0.95327,                0.97343,                 0.5917,                0.98902,                0.96573,                0.99032,                0.72692,                0.97564,                0.95327,                 0.9504,                0.70697,                 1.3423,                 1.3113,                0.09178,                 1.0413,                0.61254,                 1.3358,              9.415e-05,              9.415e-05,              9.415e-05
                    186,                0.74803,                 1.9114,                0.31563,                0.82918,                0.54089,                 1.0485,                0.97753,                0.94881,                0.97261,                0.57527,                0.98319,                 0.9595,                0.98922,                0.72378,                0.97643,                0.95327,                0.95081,                0.71358,                 1.4163,                 1.3191,                0.09106,                 1.0446,                0.63998,                 1.3635,               8.92e-05,               8.92e-05,               8.92e-05
                    187,                0.75977,                 2.0066,                0.29166,                0.85322,                0.53376,                 1.0418,                0.97752,                0.94822,                0.97403,                0.56434,                0.98186,                 0.9595,                0.98798,                 0.7227,                0.98099,                 0.9595,                0.96188,                0.71188,                 1.4301,                 1.3191,                0.09122,                 1.0247,                0.64127,                 1.3773,              8.425e-05,              8.425e-05,              8.425e-05
                    188,                0.72864,                 1.9899,                0.28256,                0.82438,                 0.5309,                 1.0393,                0.97143,                0.95347,                0.97508,                0.59625,                0.98098,                0.96414,                0.99027,                0.72567,                0.97548,                 0.9595,                0.96275,                0.70766,                  1.336,                 1.3116,                0.09162,                 1.0109,                0.61536,                 1.3374,               7.93e-05,               7.93e-05,               7.93e-05
                    189,                0.71851,                 1.9227,                0.29078,                0.82022,                 0.5253,                 1.0371,                0.97144,                0.95367,                0.97479,                0.59607,                0.98098,                0.96381,                0.99004,                0.73152,                0.97569,                 0.9595,                0.96351,                0.71073,                  1.339,                  1.305,                0.09138,                 1.0163,                0.61464,                 1.3335,              7.435e-05,              7.435e-05,              7.435e-05
                    190,                  0.735,                 1.9527,                0.28623,                0.82158,                0.52952,                 1.0481,                0.97907,                0.94081,                0.97506,                0.58868,                0.97469,                0.95964,                0.98877,                0.73797,                0.97461,                 0.9595,                0.96337,                0.70826,                 1.4105,                 1.3088,                0.09048,                 1.0322,                 0.6265,                 1.3616,               6.94e-05,               6.94e-05,               6.94e-05
                    191,                0.72452,                 1.6118,                0.15538,                   0.77,                0.53933,                 1.0318,                0.96808,                0.95327,                0.97364,                0.56448,                0.97441,                 0.9595,                0.98089,                0.72464,                0.96808,                0.95327,                0.94977,                0.70617,                 1.4847,                 1.3168,                0.08972,                 1.0473,                0.64711,                  1.409,              6.445e-05,              6.445e-05,              6.445e-05
                    192,                0.70669,                 1.5812,                0.15201,                0.75801,                0.52985,                 1.0247,                 0.9713,                0.94885,                0.97165,                0.54559,                0.97777,                  0.959,                0.97981,                0.70345,                0.97777,                  0.959,                 0.9613,                0.70382,                 1.5197,                 1.3394,                0.08869,                 1.0393,                0.66129,                 1.4724,               5.95e-05,               5.95e-05,               5.95e-05
                    193,                0.69487,                 1.4777,                0.15578,                0.76343,                0.52211,                 1.0333,                0.97245,                0.94704,                0.97139,                0.55599,                0.97734,                0.95639,                 0.9797,                0.69827,                0.97734,                0.95639,                0.96104,                0.69304,                 1.4805,                 1.3562,                0.08809,                 1.0317,                0.65428,                  1.471,              5.455e-05,              5.455e-05,              5.455e-05
                    194,                0.68366,                 1.5077,                0.14848,                0.74506,                0.51855,                 1.0168,                0.97299,                0.95016,                0.97135,                 0.5718,                0.97775,                 0.9595,                0.97976,                0.69473,                0.97775,                 0.9595,                0.95997,                0.68199,                 1.4158,                  1.356,                0.08809,                 1.0394,                0.64188,                 1.4322,               4.96e-05,               4.96e-05,               4.96e-05
                    195,                 0.6777,                 1.5131,                  0.154,                 0.7349,                0.51493,                 1.0331,                0.97111,                0.95327,                0.97119,                0.56778,                0.97703,                 0.9595,                0.97977,                0.69503,                0.97703,                 0.9595,                0.95916,                0.68369,                 1.4305,                 1.3619,                0.08852,                 1.0506,                0.65451,                 1.4199,              4.465e-05,              4.465e-05,              4.465e-05
                    196,                0.67265,                 1.5456,                0.13974,                0.73258,                0.51434,                 1.0045,                0.97446,                0.95089,                0.97162,                0.55655,                0.97664,                 0.9595,                0.98003,                0.68701,                0.97664,                 0.9595,                0.95994,                0.68851,                 1.4875,                 1.3749,                0.08838,                 1.0562,                 0.6762,                 1.4441,               3.97e-05,               3.97e-05,               3.97e-05
                    197,                0.67131,                 1.5577,                0.13903,                0.73337,                0.50852,                 1.0058,                0.98089,                0.95327,                0.97199,                0.55769,                0.97775,                0.95818,                0.98334,                 0.6878,                0.97516,                 0.9595,                0.96049,                0.68526,                 1.4927,                 1.3732,                0.08839,                 1.0646,                0.67981,                 1.4499,              3.475e-05,              3.475e-05,              3.475e-05
                    198,                0.65964,                  1.457,                0.15602,                0.71962,                0.50278,                 1.0306,                0.98187,                0.95327,                0.97246,                0.56419,                0.99038,                0.96226,                0.99049,                0.69293,                0.97439,                 0.9595,                0.96055,                0.68462,                 1.4732,                 1.3575,                0.08872,                 1.0772,                0.67618,                 1.4417,               2.98e-05,               2.98e-05,               2.98e-05
                    199,                0.65838,                 1.5121,                0.16446,                0.71589,                0.50977,                 1.0165,                0.98163,                0.95327,                0.97214,                0.56515,                0.98665,                 0.9595,                 0.9899,                0.69676,                0.97434,                 0.9595,                0.96058,                0.68922,                 1.4634,                 1.3414,                0.08894,                 1.0733,                0.67256,                 1.4377,              2.485e-05,              2.485e-05,              2.485e-05
                    200,                0.65829,                 1.5219,                0.14703,                0.73759,                0.50341,                 1.0006,                0.98182,                0.95327,                0.97159,                0.57208,                0.98654,                 0.9595,                0.98942,                0.69917,                0.97441,                 0.9595,                0.96045,                0.69481,                 1.4388,                 1.3309,                0.08906,                 1.0657,                0.66031,                 1.4241,               1.99e-05,               1.99e-05,               1.99e-05
