                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                 1.7511,                 5.3204,                0.34516,                 1.5206,                 1.1582,                 1.7982,                0.81426,                0.84309,                0.88029,                 0.4234,                  0.809,                0.81458,                0.83811,                0.22969,                0.78966,                0.81822,                0.79774,                0.42317,                 1.7765,                  4.351,                0.10587,                 1.5809,                 1.1292,                 1.8834,             0.00024265,             0.00024265,             0.00024265
                    156,                 1.7231,                  5.157,                0.34371,                 1.5698,                 1.1172,                  1.767,                 0.8269,                0.83333,                0.88174,                0.43988,                0.81812,                0.76923,                0.82268,                0.22603,                0.80386,                0.80769,                0.79589,                0.41011,                 1.7499,                 4.3106,                0.10673,                   1.58,                 1.1062,                  1.878,              0.0002377,              0.0002377,              0.0002377
                    157,                 1.7873,                 5.2804,                0.38912,                 1.5095,                 1.1784,                 1.8383,                 0.8269,                0.83333,                0.88174,                0.43988,                0.81812,                0.76923,                0.82268,                0.22603,                0.80386,                0.80769,                0.79589,                0.41011,                 1.7499,                 4.3106,                0.10673,                   1.58,                 1.1062,                  1.878,             0.00023275,             0.00023275,             0.00023275
                    158,                 1.7705,                 5.1759,                0.34248,                 1.5408,                 1.1832,                 1.7978,                0.82197,                0.82873,                 0.8797,                0.43261,                0.75264,                0.81919,                0.81652,                0.23216,                0.78217,                0.79487,                0.78114,                0.40094,                 1.7647,                 4.2882,                0.10739,                 1.5779,                 1.1016,                 1.8839,              0.0002278,              0.0002278,              0.0002278
                    159,                 1.7381,                 5.4524,                0.36994,                 1.5544,                 1.1229,                 1.7329,                0.82955,                0.87357,                0.87845,                0.43709,                0.78965,                0.71795,                0.81044,                0.23616,                0.78237,                0.82051,                0.77676,                0.40718,                 1.7829,                 4.2961,                0.10715,                 1.5788,                 1.1041,                 1.8892,             0.00022285,             0.00022285,             0.00022285
                    160,                 1.7346,                 5.0012,                0.33113,                 1.5953,                 1.1387,                 1.7898,                0.86696,                0.87179,                0.88567,                0.41749,                 0.8101,                0.76572,                0.80509,                0.23442,                0.81765,                0.80482,                0.77626,                0.41035,                  1.805,                 4.2787,                0.10682,                 1.5773,                 1.1104,                 1.8904,              0.0002179,              0.0002179,              0.0002179
                    161,                 1.7249,                 5.1296,                0.35055,                 1.4785,                 1.1206,                 1.7818,                0.86696,                0.87179,                0.88567,                0.41749,                 0.8101,                0.76572,                0.80509,                0.23442,                0.81765,                0.80482,                0.77626,                0.41035,                  1.805,                 4.2787,                0.10682,                 1.5773,                 1.1104,                 1.8904,             0.00021295,             0.00021295,             0.00021295
                    162,                 1.7072,                    5.2,                0.31543,                 1.5593,                 1.0938,                 1.7407,                0.87986,                0.84505,                0.89556,                 0.4055,                0.82905,                0.74615,                0.83203,                 0.2393,                0.83793,                0.79544,                0.77209,                0.43091,                  1.844,                 4.2732,                0.10621,                   1.58,                 1.1232,                 1.8958,               0.000208,               0.000208,               0.000208
                    163,                 1.7042,                 5.1158,                  0.383,                 1.4596,                 1.1613,                 1.8295,                0.84757,                0.85547,                0.89382,                0.36598,                0.88028,                0.75417,                0.84509,                0.22148,                0.82914,                 0.8088,                0.76186,                0.42359,                 1.9412,                 4.3135,                0.10569,                 1.5854,                 1.1672,                 1.9381,             0.00020305,             0.00020305,             0.00020305
                    164,                 1.7228,                 5.0528,                   0.31,                 1.5073,                 1.1451,                 1.7947,                0.85465,                0.82926,                0.89066,                 0.3444,                0.88148,                0.80769,                 0.8688,                0.21582,                0.85087,                0.80468,                0.78458,                0.43859,                 2.0017,                 4.3593,                 0.1061,                 1.5889,                 1.1926,                 1.9575,              0.0001981,              0.0001981,              0.0001981
                    165,                 1.6206,                  4.851,                0.28678,                 1.4623,                 1.1155,                 1.7859,                0.85465,                0.82926,                0.89066,                 0.3444,                0.88148,                0.80769,                 0.8688,                0.21582,                0.85087,                0.80468,                0.78458,                0.43859,                 2.0017,                 4.3593,                 0.1061,                 1.5889,                 1.1926,                 1.9575,             0.00019315,             0.00019315,             0.00019315
                    166,                 1.7596,                 5.0173,                0.37168,                  1.549,                 1.1353,                 1.7973,                0.79754,                0.80803,                0.85173,                 0.3192,                 0.8842,                0.78312,                0.85993,                0.20469,                0.85858,                0.77836,                0.77518,                0.43621,                 2.1165,                 4.4385,                0.10627,                 1.5981,                 1.2294,                 2.0093,              0.0001882,              0.0001882,              0.0001882
                    167,                 1.7549,                  5.113,                0.32979,                 1.5507,                 1.1425,                 1.7861,                0.79031,                0.82051,                0.85023,                0.29908,                0.84706,                0.78111,                0.82566,                0.19829,                0.80891,                0.75641,                0.74611,                0.42756,                 2.1701,                 4.4638,                0.10597,                 1.6054,                 1.2366,                 2.0373,             0.00018325,             0.00018325,             0.00018325
                    168,                 1.7792,                 5.0525,                0.28573,                 1.5331,                 1.1403,                 1.7875,                0.80152,                 0.8802,                0.87265,                0.31565,                0.83948,                0.80461,                0.84583,                 0.2015,                0.84671,                0.76923,                0.77631,                  0.428,                 2.1524,                 4.4529,                0.10588,                 1.6037,                 1.2211,                 2.0303,              0.0001783,              0.0001783,              0.0001783
                    169,                 2.1009,                 5.5107,                0.30715,                 1.5705,                 1.1645,                 1.8499,                0.80152,                 0.8802,                0.87265,                0.31565,                0.83948,                0.80461,                0.84583,                 0.2015,                0.84671,                0.76923,                0.77631,                  0.428,                 2.1524,                 4.4529,                0.10588,                 1.6037,                 1.2211,                 2.0303,             0.00017335,             0.00017335,             0.00017335
                    170,                 1.7746,                 5.1549,                0.35286,                 1.5611,                 1.1633,                 1.8358,                0.80472,                0.89744,                0.87656,                0.32455,                 0.8084,                0.84615,                0.85038,                0.20859,                0.86136,                0.79487,                0.79349,                 0.4236,                 2.1512,                 4.4435,                0.10582,                  1.609,                 1.2138,                 2.0388,              0.0001684,              0.0001684,              0.0001684
                    171,                 1.6711,                 4.9536,                 0.3794,                 1.4371,                 1.1445,                 1.8114,                 0.8149,                0.84666,                 0.8763,                0.34078,                0.80526,                0.79487,                0.84316,                0.21584,                0.86434,                0.79487,                0.80003,                0.42998,                 2.0951,                 4.3918,                0.10583,                 1.6092,                  1.193,                 2.0278,             0.00016345,             0.00016345,             0.00016345
                    172,                 1.6575,                 4.9582,                0.35612,                 1.4931,                 1.1178,                 1.8005,                0.84505,                0.85897,                0.90339,                0.36535,                0.84406,                0.83274,                0.88446,                0.23335,                 0.8393,                0.82051,                0.81072,                0.42861,                 2.0313,                 4.3357,                0.10593,                 1.6024,                 1.1662,                 2.0053,              0.0001585,              0.0001585,              0.0001585
                    173,                 1.7436,                 5.3771,                0.35528,                 1.5272,                 1.1225,                 1.7754,                0.84505,                0.85897,                0.90339,                0.36535,                0.84406,                0.83274,                0.88446,                0.23335,                 0.8393,                0.82051,                0.81072,                0.42861,                 2.0313,                 4.3357,                0.10593,                 1.6024,                 1.1662,                 2.0053,             0.00015355,             0.00015355,             0.00015355
                    174,                 1.6865,                 5.1742,                0.37527,                 1.5029,                 1.1539,                 1.7792,                0.86758,                0.85897,                0.91107,                0.39843,                0.85682,                0.84392,                0.89003,                0.25045,                0.87568,                0.82051,                 0.8243,                0.44013,                  1.944,                  4.327,                0.10601,                 1.5976,                 1.1455,                 1.9705,              0.0001486,              0.0001486,              0.0001486
                    175,                 1.6753,                 4.9271,                0.37163,                 1.4683,                 1.1224,                 1.7886,                0.86926,                0.84615,                0.91068,                0.42528,                0.87233,                0.84615,                0.89877,                0.26024,                0.85485,                0.82051,                0.82587,                0.43069,                 1.8538,                 4.2764,                0.10548,                 1.5872,                 1.1033,                 1.9301,             0.00014365,             0.00014365,             0.00014365
                    176,                 1.6757,                 5.2297,                0.42179,                 1.5575,                 1.1041,                 1.7858,                0.90027,                0.84615,                0.91588,                0.45336,                0.90027,                0.84615,                0.90315,                0.26486,                0.88957,                0.82628,                0.85809,                0.44939,                 1.7722,                 4.2386,                0.10503,                 1.5792,                  1.077,                 1.8887,              0.0001387,              0.0001387,              0.0001387
                    177,                 1.6387,                 5.0657,                0.34993,                 1.4818,                 1.0734,                 1.7243,                0.90027,                0.84615,                0.91588,                0.45336,                0.90027,                0.84615,                0.90315,                0.26486,                0.88957,                0.82628,                0.85809,                0.44939,                 1.7722,                 4.2386,                0.10503,                 1.5792,                  1.077,                 1.8887,             0.00013375,             0.00013375,             0.00013375
                    178,                 1.6274,                 4.9881,                0.33065,                 1.5242,                 1.0872,                 1.7208,                0.86859,                0.84743,                0.91736,                0.46287,                0.86859,                0.84743,                0.89743,                 0.2624,                0.89759,                0.80769,                0.83609,                0.44992,                 1.7501,                 4.2136,                0.10383,                 1.5794,                 1.0705,                 1.8697,              0.0001288,              0.0001288,              0.0001288
                    179,                 1.6383,                  5.114,                0.37751,                  1.516,                 1.0687,                 1.7247,                0.87298,                0.84615,                0.91603,                 0.4531,                  0.877,                0.84615,                0.89558,                0.26574,                 0.8969,                0.78077,                0.81647,                0.44592,                 1.7364,                  4.185,                0.10287,                 1.5811,                 1.0709,                 1.8549,             0.00012385,             0.00012385,             0.00012385
                    180,                 1.6146,                 4.8388,                0.30615,                 1.5275,                 1.0869,                 1.7288,                0.86804,                0.84336,                0.91259,                0.44418,                0.88935,                0.83333,                0.89935,                0.25857,                0.89688,                0.78056,                0.80563,                0.45537,                 1.7329,                 4.1761,                0.10241,                 1.5791,                 1.0708,                 1.8387,              0.0001189,              0.0001189,              0.0001189
                    181,                 1.5796,                 4.9872,                0.31222,                 1.4714,                 1.0399,                 1.6851,                0.86804,                0.84336,                0.91259,                0.44418,                0.88935,                0.83333,                0.89935,                0.25857,                0.89688,                0.78056,                0.80563,                0.45537,                 1.7329,                 4.1761,                0.10241,                 1.5791,                 1.0708,                 1.8387,             0.00011395,             0.00011395,             0.00011395
                    182,                  1.572,                 4.9501,                0.36378,                 1.5109,                 1.0793,                 1.7486,                0.90271,                0.83271,                0.91218,                0.43951,                0.90247,                0.83044,                0.90067,                0.25495,                0.88171,                0.78205,                0.80568,                 0.4612,                 1.7562,                 4.1665,                0.10178,                 1.5887,                 1.0786,                 1.8357,               0.000109,               0.000109,               0.000109
                    183,                  1.704,                 5.1167,                0.38097,                 1.6685,                 1.1332,                 1.8099,                 0.8798,                0.83333,                0.90734,                0.42439,                0.86548,                0.82051,                0.88545,                 0.2539,                0.88584,                0.78205,                0.82739,                0.47101,                 1.7813,                 4.1652,                0.10197,                 1.5987,                 1.0923,                  1.839,             0.00010405,             0.00010405,             0.00010405
                    184,                 1.5543,                 4.8339,                0.31968,                 1.4429,                 1.0383,                 1.6773,                0.89081,                0.83683,                0.90969,                0.41376,                0.89081,                0.83683,                0.90333,                0.25392,                0.88474,                0.78731,                0.82722,                0.47573,                  1.795,                 4.1505,                0.10227,                 1.6081,                 1.0902,                 1.8398,               9.91e-05,               9.91e-05,               9.91e-05
                    185,                   1.58,                 4.8588,                0.34139,                 1.5153,                 1.0799,                 1.7206,                0.89081,                0.83683,                0.90969,                0.41376,                0.89081,                0.83683,                0.90333,                0.25392,                0.88474,                0.78731,                0.82722,                0.47573,                  1.795,                 4.1505,                0.10227,                 1.6081,                 1.0902,                 1.8398,              9.415e-05,              9.415e-05,              9.415e-05
                    186,                  1.613,                  5.023,                0.31954,                 1.4874,                 1.0623,                 1.6958,                  0.892,                0.84716,                  0.922,                0.41353,                  0.892,                0.84716,                0.91264,                 0.2594,                0.88575,                0.78205,                0.82246,                0.47931,                 1.7871,                 4.1318,                0.10297,                  1.612,                 1.0868,                  1.836,               8.92e-05,               8.92e-05,               8.92e-05
                    187,                 1.6542,                 5.0145,                0.36088,                 1.4543,                 1.1093,                 1.8032,                0.90517,                0.85667,                0.90632,                0.41139,                0.89163,                0.84385,                0.88613,                0.26314,                0.87546,                0.79487,                0.82272,                0.47776,                 1.7822,                 4.1211,                0.10373,                 1.6131,                 1.0789,                 1.8336,              8.425e-05,              8.425e-05,              8.425e-05
                    188,                 1.6524,                 4.9759,                0.30154,                 1.5813,                 1.0592,                 1.6838,                0.90694,                0.85897,                0.92142,                0.41974,                0.87663,                0.84615,                0.88443,                0.26152,                0.88881,                0.80769,                0.81868,                 0.4758,                   1.77,                 4.1113,                0.10435,                  1.613,                 1.0689,                 1.8278,               7.93e-05,               7.93e-05,               7.93e-05
                    189,                 1.6382,                 5.1379,                0.40435,                 1.3995,                 1.1102,                 1.7318,                0.90694,                0.85897,                0.92142,                0.41974,                0.87663,                0.84615,                0.88443,                0.26152,                0.88881,                0.80769,                0.81868,                 0.4758,                   1.77,                 4.1113,                0.10435,                  1.613,                 1.0689,                 1.8278,              7.435e-05,              7.435e-05,              7.435e-05
                    190,                 1.5833,                 4.8105,                0.32557,                 1.5234,                 1.0543,                 1.7199,                0.88659,                0.85897,                0.90574,                0.42363,                0.87528,                0.84615,                0.88407,                0.26786,                0.88833,                0.80769,                0.81996,                0.47196,                 1.7523,                  4.104,                 0.1049,                  1.614,                 1.0648,                  1.821,               6.94e-05,               6.94e-05,               6.94e-05
                    191,                 1.6265,                 4.6939,                0.15932,                 1.5373,                  1.302,                 1.7821,                0.86746,                0.85897,                0.90171,                0.43164,                0.86524,                0.84615,                0.88096,                0.26608,                0.86204,                0.80114,                0.81214,                0.47227,                 1.7404,                 4.0943,                0.10494,                 1.6133,                 1.0619,                 1.8177,              6.445e-05,              6.445e-05,              6.445e-05
                    192,                 1.6148,                 4.6571,                0.19013,                  1.503,                 1.3156,                 1.7589,                0.87144,                0.85897,                0.90464,                0.43067,                0.86674,                0.84615,                0.88198,                0.26387,                0.83793,                0.80769,                0.81052,                0.46902,                 1.7459,                  4.094,                 0.1043,                 1.6138,                 1.0668,                 1.8211,               5.95e-05,               5.95e-05,               5.95e-05
                    193,                 1.5341,                 4.4772,                0.15544,                 1.4659,                 1.2392,                 1.7436,                0.87144,                0.85897,                0.90464,                0.43067,                0.86674,                0.84615,                0.88198,                0.26387,                0.83793,                0.80769,                0.81052,                0.46902,                 1.7459,                  4.094,                 0.1043,                 1.6138,                 1.0668,                 1.8211,              5.455e-05,              5.455e-05,              5.455e-05
                    194,                 1.5525,                 4.5354,                0.16906,                 1.4703,                 1.2529,                 1.7537,                0.87848,                0.85897,                0.90236,                0.43199,                0.86697,                0.84615,                0.88347,                0.26541,                0.84592,                0.80769,                 0.8099,                0.46317,                 1.7566,                 4.1027,                0.10404,                 1.6106,                 1.0737,                 1.8283,               4.96e-05,               4.96e-05,               4.96e-05
                    195,                 1.6814,                 4.4191,                0.19896,                 1.4329,                 1.2807,                 1.8906,                0.88007,                0.84672,                0.89929,                0.43354,                0.86674,                 0.8339,                0.88551,                0.25947,                0.82918,                0.78205,                0.78066,                0.45469,                 1.7801,                 4.1104,                0.10363,                 1.6091,                 1.0809,                 1.8403,              4.465e-05,              4.465e-05,              4.465e-05
                    196,                 1.5224,                 4.4175,                0.15269,                 1.4237,                 1.1822,                 1.7797,                0.89264,                0.85282,                0.89842,                0.42401,                0.87922,                   0.84,                0.88346,                0.25867,                0.84529,                0.78205,                  0.779,                0.45276,                 1.8029,                 4.1186,                0.10336,                  1.608,                  1.093,                  1.855,               3.97e-05,               3.97e-05,               3.97e-05
                    197,                 1.4633,                 4.1469,                0.16023,                 1.3789,                 1.1618,                 1.7344,                0.89264,                0.85282,                0.89842,                0.42401,                0.87922,                   0.84,                0.88346,                0.25867,                0.84529,                0.78205,                  0.779,                0.45276,                 1.8029,                 4.1186,                0.10336,                  1.608,                  1.093,                  1.855,              3.475e-05,              3.475e-05,              3.475e-05
                    198,                 1.6306,                  4.253,                 0.1875,                 1.3703,                 1.2251,                 1.8856,                0.89206,                0.84769,                0.89539,                0.41825,                0.87874,                0.83621,                0.87826,                0.25597,                0.84515,                0.76973,                0.78125,                0.45298,                  1.832,                 4.1239,                0.10282,                 1.6067,                 1.1037,                 1.8703,               2.98e-05,               2.98e-05,               2.98e-05
                    199,                 1.4936,                 4.2885,                  0.177,                 1.4009,                 1.1753,                 1.7374,                0.91003,                0.84615,                0.89333,                0.41119,                0.90723,                0.82051,                0.86877,                0.24696,                0.84823,                0.76923,                0.78086,                 0.4487,                 1.8491,                 4.1291,                0.10252,                 1.6038,                 1.1066,                 1.8805,              2.485e-05,              2.485e-05,              2.485e-05
                    200,                 1.5464,                 4.4013,                 0.1755,                  1.434,                 1.1748,                 1.7493,                 0.9118,                0.84615,                0.89152,                 0.4005,                0.91267,                0.80395,                0.86473,                0.23734,                0.85491,                0.75544,                0.77851,                0.44456,                 1.8653,                 4.1371,                0.10196,                 1.6043,                 1.1131,                 1.8892,               1.99e-05,               1.99e-05,               1.99e-05
