                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     76,                0.90647,                 4.0288,                0.31022,                 1.9483,                0.80082,                 1.1945,                0.87548,                0.82482,                0.90776,                0.69481,                0.82642,                 0.6906,                0.72841,                 0.3854,                0.88274,                0.81172,                0.89293,                0.58854,                 0.8364,                  3.157,                0.30075,                 1.7768,                 0.6636,                 1.1369,              0.0006337,              0.0006337,              0.0006337
                     77,                0.90672,                 4.0326,                0.31057,                 1.9463,                 0.8016,                 1.1962,                 0.8799,                 0.8192,                0.90796,                0.69579,                0.82635,                0.69169,                0.72989,                0.38658,                0.88191,                0.81408,                0.89299,                0.58899,                0.83539,                  3.151,                 0.3003,                 1.7732,                0.66168,                 1.1357,             0.00062875,             0.00062875,             0.00062875
                     78,                0.90396,                 4.0554,                0.31059,                 1.9455,                0.80163,                 1.1942,                0.88557,                0.81618,                0.90838,                  0.696,                0.82504,                 0.6896,                0.72885,                0.38795,                0.88433,                0.81307,                0.89289,                0.58941,                0.83489,                 3.1433,                0.30017,                 1.7705,                0.66034,                  1.135,              0.0006238,              0.0006238,              0.0006238
                     79,                  0.905,                 4.0191,                0.31046,                 1.9425,                0.79861,                  1.195,                0.88494,                0.81795,                0.90857,                0.69652,                0.82493,                0.69276,                0.72995,                0.38891,                0.88608,                0.81211,                0.89324,                0.59018,                0.83374,                 3.1345,                0.29986,                 1.7687,                0.65902,                  1.134,             0.00061885,             0.00061885,             0.00061885
                     80,                 0.9028,                 4.0195,                0.30988,                 1.9433,                0.79721,                 1.1937,                0.88072,                0.82157,                0.90834,                  0.697,                0.82628,                0.69453,                0.73129,                0.39028,                0.88441,                0.81371,                0.89366,                0.59009,                0.83344,                 3.1283,                0.29956,                 1.7672,                0.65776,                 1.1334,              0.0006139,              0.0006139,              0.0006139
                     81,                0.89885,                 4.0028,                0.30843,                  1.931,                 0.7956,                 1.1905,                0.88235,                0.81861,                0.90858,                0.69727,                0.83242,                0.69188,                0.73153,                0.39149,                0.88586,                0.81388,                0.89414,                0.59043,                0.83266,                 3.1219,                0.29925,                 1.7656,                0.65728,                 1.1327,             0.00060895,             0.00060895,             0.00060895
                     82,                 0.9007,                 4.0115,                0.31013,                 1.9349,                0.79438,                  1.191,                0.88408,                0.81743,                0.90965,                 0.6981,                0.82686,                0.69697,                0.73226,                0.39262,                  0.886,                0.81276,                0.89395,                0.59104,                0.83194,                 3.1163,                0.29893,                  1.764,                0.65603,                  1.132,               0.000604,               0.000604,               0.000604
                     83,                0.90073,                  4.006,                0.30887,                 1.9327,                0.79291,                 1.1905,                0.88298,                0.81773,                 0.9096,                0.69829,                0.82458,                0.69749,                0.73134,                0.39338,                0.89043,                0.80909,                0.89436,                0.59125,                0.83083,                 3.1092,                0.29849,                 1.7622,                0.65543,                 1.1309,             0.00059905,             0.00059905,             0.00059905
                     84,                 0.8976,                 3.9829,                0.30728,                 1.9314,                0.79229,                 1.1883,                0.88271,                0.81815,                0.90943,                0.69782,                0.82296,                0.69808,                0.73114,                 0.3943,                0.89061,                0.81051,                0.89581,                0.59229,                 0.8302,                 3.1017,                 0.2983,                 1.7593,                0.65486,                 1.1301,              0.0005941,              0.0005941,              0.0005941
                     85,                0.89663,                 3.9779,                0.30813,                 1.9267,                0.79108,                 1.1884,                0.88729,                0.81566,                0.90956,                0.69838,                0.82304,                0.69985,                0.73177,                0.39548,                 0.8891,                0.81238,                0.89558,                0.59232,                0.82982,                 3.0945,                0.29795,                 1.7563,                 0.6536,                 1.1294,             0.00058915,             0.00058915,             0.00058915
                     86,                0.89384,                 3.9712,                0.30775,                 1.9181,                0.78612,                 1.1848,                0.88546,                0.81755,                0.91049,                0.69879,                0.82186,                0.70015,                0.73242,                0.39612,                0.89009,                0.81241,                0.89603,                0.59278,                0.82945,                 3.0882,                0.29752,                 1.7545,                0.65291,                  1.129,              0.0005842,              0.0005842,              0.0005842
                     87,                0.89635,                 3.9804,                0.30874,                 1.9307,                0.79248,                 1.1866,                0.88672,                0.81654,                0.91049,                0.69955,                0.82916,                0.69682,                0.73372,                0.39694,                0.88951,                  0.813,                0.89712,                0.59299,                0.82856,                 3.0818,                0.29712,                 1.7534,                0.65207,                 1.1282,             0.00057925,             0.00057925,             0.00057925
                     88,                0.89551,                 3.9519,                0.30671,                 1.9237,                 0.7869,                 1.1867,                0.89027,                0.81802,                0.91111,                0.69941,                0.82663,                0.69838,                0.73497,                0.39833,                0.89309,                 0.8119,                0.89655,                0.59319,                0.82773,                 3.0779,                0.29683,                 1.7516,                 0.6507,                 1.1276,              0.0005743,              0.0005743,              0.0005743
                     89,                0.89317,                 3.9598,                0.30707,                 1.9174,                0.78773,                 1.1853,                0.89107,                0.81681,                0.91152,                0.69954,                0.82767,                 0.6995,                0.73628,                0.39992,                0.89231,                0.81329,                0.89716,                0.59348,                0.82726,                  3.072,                0.29651,                 1.7501,                0.64964,                  1.127,             0.00056935,             0.00056935,             0.00056935
                     90,                 0.8916,                  3.963,                0.30656,                 1.9202,                0.78664,                 1.1855,                0.88807,                 0.8192,                0.91238,                0.70105,                0.82717,                0.69808,                0.73625,                0.40151,                0.88991,                0.81654,                0.89756,                 0.5945,                0.82719,                 3.0659,                0.29612,                 1.7488,                0.64878,                 1.1268,              0.0005644,              0.0005644,              0.0005644
                     91,                0.89069,                 3.9393,                0.30606,                  1.916,                0.78272,                  1.184,                0.88882,                0.81955,                0.91214,                0.70133,                 0.8275,                0.69956,                0.73702,                0.40228,                 0.8931,                0.81359,                0.89875,                 0.5944,                0.82682,                 3.0597,                0.29579,                 1.7471,                0.64736,                 1.1263,             0.00055945,             0.00055945,             0.00055945
                     92,                0.89379,                 3.9378,                0.30618,                  1.914,                0.78506,                 1.1857,                0.89241,                0.81844,                0.91275,                0.70175,                0.82963,                0.69485,                0.73704,                0.40306,                0.89453,                0.81432,                0.89897,                0.59489,                0.82619,                 3.0523,                0.29551,                 1.7448,                0.64597,                 1.1254,              0.0005545,              0.0005545,              0.0005545
                     93,                0.89042,                 3.9288,                0.30594,                 1.9134,                0.78061,                 1.1804,                 0.8911,                0.81945,                0.91301,                0.70245,                0.82088,                0.70428,                0.73738,                0.40427,                0.89155,                0.81844,                0.89969,                0.59541,                 0.8251,                 3.0459,                0.29517,                 1.7428,                0.64482,                 1.1243,             0.00054955,             0.00054955,             0.00054955
                     94,                0.89089,                 3.9252,                0.30533,                  1.912,                0.77918,                 1.1822,                0.89061,                 0.8192,                0.91263,                 0.7022,                 0.8204,                0.70606,                 0.7388,                 0.4053,                0.89101,                 0.8187,                0.89955,                0.59552,                0.82467,                 3.0407,                0.29491,                 1.7418,                0.64387,                 1.1237,              0.0005446,              0.0005446,              0.0005446
                     95,                0.88978,                 3.9329,                0.30603,                 1.9145,                0.78287,                 1.1812,                0.89075,                0.81899,                0.91268,                0.70228,                0.82036,                0.70724,                0.73978,                0.40562,                0.89571,                0.81449,                0.90055,                0.59577,                0.82408,                  3.036,                0.29469,                 1.7413,                0.64273,                 1.1231,             0.00053965,             0.00053965,             0.00053965
                     96,                0.88584,                 3.9273,                0.30557,                 1.9093,                 0.7745,                 1.1798,                0.89334,                0.81566,                0.91276,                 0.7023,                0.81937,                0.70783,                0.74008,                0.40552,                0.89607,                0.81508,                 0.9014,                0.59638,                 0.8238,                 3.0299,                0.29451,                 1.7407,                0.64178,                 1.1227,              0.0005347,              0.0005347,              0.0005347
                     97,                0.89129,                 3.9148,                0.30555,                 1.9096,                0.77849,                 1.1796,                 0.8916,                0.81743,                0.91283,                0.70224,                0.82894,                0.70162,                0.74014,                  0.406,                0.89807,                  0.813,                0.90161,                0.59745,                0.82302,                 3.0237,                0.29418,                 1.7388,                0.64078,                 1.1217,             0.00052975,             0.00052975,             0.00052975
                     98,                0.88559,                 3.8927,                0.30543,                 1.9034,                0.77421,                 1.1775,                0.89291,                0.81782,                0.91344,                0.70267,                0.84531,                0.69069,                0.73859,                  0.406,                0.89651,                0.81641,                0.90172,                0.59746,                0.82338,                 3.0172,                0.29404,                 1.7381,                0.63984,                 1.1219,              0.0005248,              0.0005248,              0.0005248
                     99,                 0.8839,                 3.8925,                0.30461,                 1.8982,                0.77137,                 1.1763,                 0.8924,                0.81833,                0.91365,                0.70282,                0.83996,                0.69306,                0.73867,                0.40656,                0.89355,                0.81507,                0.90071,                0.59695,                0.82291,                 3.0117,                0.29392,                 1.7373,                0.63907,                 1.1215,             0.00051985,             0.00051985,             0.00051985
                    100,                0.88206,                 3.8857,                0.30372,                 1.9024,                0.77135,                  1.176,                0.89354,                0.81832,                0.91418,                0.70245,                0.83525,                 0.6969,                0.73938,                0.40798,                0.89502,                0.81607,                0.90166,                0.59754,                0.82224,                 3.0066,                0.29357,                 1.7357,                0.63819,                 1.1208,              0.0005149,              0.0005149,              0.0005149
                    101,                0.88328,                 3.8754,                0.30322,                 1.9028,                0.77296,                  1.176,                0.89409,                0.81797,                0.91423,                0.70277,                0.82887,                0.70399,                0.74115,                0.40853,                 0.8978,                0.81329,                0.90149,                0.59755,                0.82123,                 3.0046,                0.29337,                  1.734,                0.63749,                   1.12,             0.00050995,             0.00050995,             0.00050995
                    102,                0.88161,                 3.8744,                0.30341,                 1.8977,                0.76822,                 1.1759,                0.89848,                0.81315,                0.91404,                0.70263,                0.82916,                0.70398,                0.74201,                0.40909,                0.90095,                0.81093,                0.90214,                0.59748,                0.82107,                 3.0007,                0.29314,                 1.7335,                0.63658,                 1.1197,               0.000505,               0.000505,               0.000505
                    103,                0.88503,                 3.8703,                0.30436,                 1.9032,                0.77185,                 1.1744,                0.89804,                0.81359,                0.91419,                0.70364,                0.82889,                0.70399,                0.74248,                0.41011,                0.90249,                0.80916,                0.90206,                0.59807,                0.82116,                 2.9956,                0.29281,                 1.7326,                0.63588,                 1.1193,             0.00050005,             0.00050005,             0.00050005
                    104,                0.87968,                 3.8592,                0.30323,                  1.895,                0.76782,                 1.1729,                0.89754,                0.81448,                0.91452,                0.70424,                0.82049,                0.71428,                0.74424,                0.41029,                0.90119,                0.81101,                0.90231,                0.59829,                0.82104,                  2.992,                0.29269,                  1.732,                0.63476,                 1.1191,              0.0004951,              0.0004951,              0.0004951
                    105,                0.88036,                 3.8668,                 0.3032,                 1.8975,                 0.7697,                  1.175,                0.90006,                0.81241,                0.91479,                0.70392,                0.82544,                0.71196,                0.74299,                0.41078,                0.90335,                0.81181,                0.90233,                0.59937,                 0.8204,                 2.9891,                 0.2925,                 1.7318,                0.63426,                 1.1184,             0.00049015,             0.00049015,             0.00049015
                    106,                0.87967,                 3.8267,                0.30277,                 1.8846,                0.76593,                 1.1717,                0.90186,                0.81241,                0.91518,                0.70464,                0.82301,                0.71403,                0.74208,                0.41101,                0.90647,                 0.8103,                0.90264,                0.59955,                 0.8202,                  2.985,                0.29231,                 1.7311,                0.63363,                 1.1181,              0.0004852,              0.0004852,              0.0004852
                    107,                0.87981,                  3.838,                 0.3024,                 1.8895,                0.76778,                 1.1735,                0.89681,                0.81646,                0.91503,                0.70476,                  0.832,                0.70281,                0.74245,                0.41204,                  0.906,                0.81148,                0.90269,                0.59964,                0.81975,                 2.9814,                  0.292,                 1.7292,                0.63315,                 1.1177,             0.00048025,             0.00048025,             0.00048025
                    108,                0.87546,                 3.8496,                0.30281,                 1.8918,                0.76226,                 1.1714,                0.89518,                0.81743,                0.91519,                 0.7049,                0.82242,                0.71147,                0.74263,                0.41322,                0.90436,                 0.8127,                0.90235,                0.59962,                0.81954,                 2.9763,                0.29184,                 1.7274,                0.63275,                 1.1173,              0.0004753,              0.0004753,              0.0004753
                    109,                 0.8755,                 3.8273,                0.30253,                 1.8806,                0.76076,                  1.169,                0.90178,                0.81367,                0.91529,                0.70503,                0.83006,                0.70842,                0.74535,                0.41426,                0.90585,                0.81296,                0.90306,                0.59959,                0.81914,                 2.9739,                0.29182,                 1.7271,                0.63201,                 1.1166,             0.00047035,             0.00047035,             0.00047035
                    110,                0.87746,                 3.8289,                0.30238,                 1.8894,                0.76281,                 1.1702,                0.90414,                0.81359,                0.91577,                0.70539,                0.82882,                0.70658,                0.74556,                0.41485,                0.90781,                0.81329,                0.90311,                0.59964,                0.81912,                 2.9703,                0.29165,                 1.7267,                 0.6315,                 1.1161,              0.0004654,              0.0004654,              0.0004654
                    111,                0.87602,                 3.8328,                0.30196,                 1.8826,                0.76332,                 1.1691,                0.90014,                0.81486,                0.91601,                0.70591,                0.82539,                0.71082,                 0.7456,                0.41515,                 0.9069,                0.81436,                 0.9035,                0.60002,                0.81883,                 2.9667,                0.29144,                 1.7261,                0.63091,                 1.1158,             0.00046045,             0.00046045,             0.00046045
                    112,                0.87648,                  3.822,                0.30313,                  1.884,                0.75949,                 1.1692,                0.89975,                0.81397,                0.91555,                0.70614,                0.82404,                0.71137,                0.74547,                0.41533,                 0.9074,                0.81345,                0.90347,                0.60035,                0.81864,                 2.9632,                0.29121,                 1.7257,                0.63029,                 1.1154,              0.0004555,              0.0004555,              0.0004555
                    113,                 0.8749,                 3.7985,                0.30126,                  1.882,                0.75879,                 1.1659,                 0.9004,                0.81536,                 0.9164,                0.70605,                0.82291,                0.71137,                0.74403,                 0.4147,                0.90857,                0.81315,                0.90416,                0.60086,                0.81839,                 2.9599,                0.29102,                 1.7262,                 0.6297,                  1.115,             0.00045055,             0.00045055,             0.00045055
                    114,                0.87466,                 3.8217,                0.30203,                 1.8887,                0.75919,                 1.1661,                 0.8902,                0.82334,                0.91584,                0.70615,                0.82545,                0.71109,                0.74571,                0.41519,                0.90901,                0.81158,                0.90481,                0.60116,                0.81854,                 2.9566,                0.29073,                 1.7242,                  0.629,                 1.1148,              0.0004456,              0.0004456,              0.0004456
                    115,                0.87459,                  3.799,                0.30073,                 1.8816,                 0.7577,                 1.1662,                0.88307,                0.82984,                0.91614,                0.70621,                0.82664,                0.71285,                0.74694,                0.41574,                0.90722,                0.81329,                0.90481,                0.60117,                0.81794,                 2.9547,                0.29057,                 1.7235,                0.62855,                 1.1141,             0.00044065,             0.00044065,             0.00044065
                    116,                0.87178,                 3.7977,                0.30043,                 1.8826,                0.75375,                 1.1657,                0.88632,                0.82777,                0.91649,                0.70603,                0.83348,                0.70931,                0.74765,                0.41628,                0.90527,                0.81477,                0.90512,                0.60163,                 0.8178,                 2.9525,                0.29039,                 1.7218,                0.62839,                 1.1138,              0.0004357,              0.0004357,              0.0004357
                    117,                0.87102,                 3.7762,                0.29999,                 1.8724,                0.75331,                 1.1645,                0.88724,                0.82749,                0.91645,                0.70631,                0.82745,                0.71403,                0.74897,                0.41642,                0.90477,                0.81477,                0.90548,                0.60148,                0.81733,                 2.9506,                0.29027,                  1.721,                0.62793,                 1.1135,             0.00043075,             0.00043075,             0.00043075
                    118,                0.87022,                 3.7961,                0.30081,                 1.8759,                0.75589,                 1.1646,                0.88069,                0.83279,                0.91636,                0.70614,                 0.8287,                0.71314,                0.74785,                0.41601,                0.90439,                0.81315,                0.90502,                0.60164,                0.81672,                 2.9479,                0.29011,                 1.7204,                0.62744,                 1.1128,              0.0004258,              0.0004258,              0.0004258
                    119,                0.86759,                  3.766,                0.29968,                 1.8697,                0.75126,                 1.1629,                0.87971,                0.83395,                0.91636,                0.70633,                0.83572,                0.70786,                0.74837,                0.41687,                0.90233,                0.81477,                0.90532,                0.60187,                0.81636,                 2.9466,                0.28997,                 1.7207,                0.62689,                 1.1124,             0.00042085,             0.00042085,             0.00042085
                    120,                 0.8695,                 3.7802,                0.30095,                 1.8673,                0.75319,                 1.1647,                0.87817,                0.83516,                0.91638,                0.70699,                0.83883,                0.70724,                0.74978,                0.41769,                0.90308,                0.81625,                0.90589,                0.60162,                0.81582,                 2.9446,                0.28991,                 1.7205,                0.62699,                 1.1118,              0.0004159,              0.0004159,              0.0004159
                    121,                0.87146,                 3.7715,                0.30002,                 1.8687,                0.75375,                  1.166,                0.87444,                0.83531,                0.91701,                0.70694,                0.83965,                0.70693,                 0.7512,                0.41838,                0.90397,                0.81625,                0.90618,                0.60175,                0.81544,                  2.942,                0.28977,                 1.7196,                0.62684,                 1.1113,             0.00041095,             0.00041095,             0.00041095
                    122,                 0.8672,                 3.7765,                    0.3,                 1.8681,                0.74971,                 1.1626,                0.87862,                0.83395,                0.91708,                0.70746,                0.84127,                0.70606,                0.75078,                0.41872,                 0.9038,                0.81603,                0.90645,                 0.6017,                0.81481,                 2.9416,                0.28962,                 1.7187,                0.62642,                 1.1107,               0.000406,               0.000406,               0.000406
                    123,                0.87077,                  3.768,                    0.3,                 1.8752,                0.75149,                 1.1645,                0.88429,                0.83087,                0.91728,                0.70771,                0.84212,                0.70751,                0.74947,                0.41805,                0.90571,                0.81729,                0.90641,                0.60169,                0.81406,                 2.9388,                0.28944,                 1.7184,                0.62624,                   1.11,             0.00040105,             0.00040105,             0.00040105
                    124,                0.86588,                 3.7534,                0.29893,                  1.867,                0.74839,                 1.1614,                0.88501,                0.82993,                0.91767,                0.70756,                 0.8396,                0.70665,                0.74816,                0.41862,                0.90495,                0.82125,                0.90655,                0.60191,                0.81351,                 2.9362,                0.28919,                 1.7176,                0.62557,                 1.1094,              0.0003961,              0.0003961,              0.0003961
                    125,                0.86295,                 3.7518,                0.29863,                 1.8652,                0.74519,                 1.1606,                0.88604,                 0.8322,                0.91758,                0.70775,                0.83894,                0.70783,                0.75004,                0.41975,                0.90293,                0.82245,                0.90666,                0.60246,                0.81273,                 2.9326,                0.28899,                 1.7169,                0.62466,                 1.1087,             0.00039115,             0.00039115,             0.00039115
                    126,                0.86811,                  3.777,                 0.2999,                 1.8684,                 0.7503,                 1.1633,                 0.8936,                0.82616,                0.91773,                0.70808,                0.83701,                0.71019,                0.74929,                0.42025,                 0.9073,                0.81979,                0.90744,                0.60297,                0.81196,                 2.9303,                0.28882,                 1.7167,                0.62395,                 1.1078,              0.0003862,              0.0003862,              0.0003862
                    127,                0.86337,                  3.729,                0.29904,                 1.8564,                0.74486,                 1.1593,                0.89509,                0.82425,                0.91789,                0.70861,                0.83559,                0.71049,                0.75013,                0.42052,                0.90761,                0.81841,                0.90723,                0.60269,                0.81123,                 2.9277,                0.28868,                 1.7159,                0.62364,                 1.1074,             0.00038125,             0.00038125,             0.00038125
                    128,                0.86601,                 3.7628,                0.29948,                 1.8668,                0.74831,                   1.16,                  0.898,                0.82363,                0.91838,                0.70873,                0.83949,                0.71256,                0.75355,                0.42199,                0.90608,                0.81891,                0.90752,                0.60272,                0.81051,                 2.9243,                0.28858,                  1.715,                0.62351,                 1.1066,              0.0003763,              0.0003763,              0.0003763
                    129,                0.86275,                 3.7216,                 0.2982,                 1.8551,                0.74367,                 1.1597,                0.89932,                0.82511,                0.91822,                0.70928,                0.84072,                0.71258,                0.75461,                0.42259,                0.90637,                 0.8192,                0.90686,                0.60257,                0.80992,                 2.9202,                0.28847,                 1.7133,                0.62317,                 1.1063,             0.00037135,             0.00037135,             0.00037135
                    130,                0.86447,                 3.7364,                 0.2982,                  1.861,                0.74485,                 1.1599,                 0.8967,                 0.8257,                0.91773,                0.70925,                0.83962,                0.71315,                 0.7527,                0.42301,                0.90592,                0.81925,                0.90677,                0.60253,                0.80941,                 2.9165,                 0.2884,                 1.7126,                0.62304,                 1.1057,              0.0003664,              0.0003664,              0.0003664
                    131,                0.86161,                 3.7172,                0.29753,                 1.8505,                0.74301,                  1.159,                0.89777,                0.82501,                 0.9181,                0.70928,                0.83631,                0.71256,                0.75111,                0.42333,                0.90789,                0.81773,                0.90808,                0.60304,                0.80868,                 2.9138,                0.28826,                  1.712,                0.62234,                 1.1052,             0.00036145,             0.00036145,             0.00036145
                    132,                0.86258,                 3.7165,                0.29754,                 1.8527,                0.74094,                 1.1593,                0.89619,                0.82629,                0.91899,                0.70985,                0.83598,                0.71315,                0.75409,                0.42447,                0.90666,                0.82074,                 0.9079,                0.60308,                0.80822,                 2.9103,                0.28808,                 1.7122,                0.62196,                 1.1048,              0.0003565,              0.0003565,              0.0003565
                    133,                 0.8619,                 3.6963,                0.29707,                 1.8577,                 0.7407,                 1.1593,                0.89723,                 0.8253,                0.91926,                0.71015,                0.83452,                0.71876,                0.75649,                0.42509,                0.90627,                0.82038,                 0.9076,                0.60309,                0.80808,                 2.9064,                0.28799,                 1.7117,                0.62131,                 1.1046,             0.00035155,             0.00035155,             0.00035155
                    134,                0.86133,                  3.712,                0.29774,                 1.8562,                0.74023,                 1.1552,                0.89835,                0.82506,                0.91912,                0.71034,                0.83906,                0.71619,                0.75579,                0.42538,                0.90568,                0.82127,                0.90763,                0.60313,                0.80773,                 2.9046,                0.28797,                  1.711,                0.62143,                 1.1041,              0.0003466,              0.0003466,              0.0003466
                    135,                0.86087,                 3.7033,                0.29645,                  1.853,                0.73758,                 1.1579,                0.89456,                0.82718,                0.91905,                0.71015,                0.83929,                0.71588,                0.75641,                0.42458,                0.90577,                0.82216,                0.90811,                0.60296,                0.80743,                 2.9029,                 0.2879,                 1.7113,                0.62097,                 1.1037,             0.00034165,             0.00034165,             0.00034165
                    136,                0.85792,                 3.7027,                0.29636,                 1.8485,                0.73532,                 1.1557,                0.89088,                0.82967,                0.91913,                0.71013,                0.83718,                0.71544,                0.75485,                0.42446,                0.90402,                0.82245,                0.90791,                0.60273,                0.80708,                 2.9022,                0.28784,                 1.7108,                0.62087,                 1.1033,              0.0003367,              0.0003367,              0.0003367
                    137,                0.85967,                 3.6987,                0.29679,                 1.8426,                0.73763,                 1.1555,                0.89152,                0.82925,                0.91931,                0.71066,                  0.832,                0.71758,                0.75503,                0.42506,                0.90124,                0.82393,                0.90816,                0.60294,                0.80688,                 2.8967,                0.28772,                 1.7105,                0.62021,                  1.103,             0.00033175,             0.00033175,             0.00033175
                    138,                0.85726,                 3.6917,                0.29629,                 1.8427,                0.73795,                 1.1548,                0.89017,                0.83013,                0.91917,                0.71058,                0.83645,                0.71817,                0.75646,                0.42711,                0.89978,                0.82482,                0.90807,                0.60295,                0.80647,                 2.8947,                0.28761,                 1.7094,                0.61999,                 1.1026,              0.0003268,              0.0003268,              0.0003268
                    139,                0.85858,                 3.6988,                 0.2968,                 1.8462,                0.73569,                 1.1558,                0.89029,                0.82945,                 0.9193,                0.71122,                 0.8364,                0.71588,                0.75642,                0.42659,                0.89755,                  0.826,                0.90854,                0.60377,                0.80665,                 2.8928,                0.28749,                 1.7097,                0.61947,                 1.1023,             0.00032185,             0.00032185,             0.00032185
                    140,                0.85725,                 3.6804,                0.29536,                 1.8507,                0.73485,                 1.1534,                0.88901,                0.82984,                0.91923,                0.71136,                0.83235,                0.71787,                0.75596,                0.42689,                0.89517,                0.82659,                0.90774,                0.60367,                0.80637,                 2.8897,                0.28733,                 1.7094,                0.61869,                  1.102,              0.0003169,              0.0003169,              0.0003169
                    141,                0.85622,                 3.6816,                0.29576,                 1.8414,                0.73633,                 1.1549,                0.88783,                 0.8325,                 0.9192,                 0.7111,                0.83023,                0.71876,                0.75486,                0.42802,                0.89547,                0.82629,                0.90712,                0.60386,                0.80603,                 2.8863,                 0.2871,                 1.7086,                 0.6186,                 1.1015,             0.00031195,             0.00031195,             0.00031195
                    142,                 0.8559,                 3.6852,                0.29578,                  1.843,                0.73438,                 1.1546,                 0.8849,                0.83516,                0.91939,                0.71129,                0.83277,                0.71699,                 0.7545,                0.42823,                0.89374,                0.82738,                0.90743,                0.60396,                0.80619,                 2.8847,                0.28703,                 1.7085,                0.61866,                 1.1015,               0.000307,               0.000307,               0.000307
                    143,                0.85579,                 3.6904,                0.29528,                 1.8479,                0.73601,                  1.153,                 0.8835,                0.83663,                0.91924,                0.71165,                0.83382,                0.71787,                0.75656,                0.42852,                0.89356,                0.82747,                0.90742,                0.60391,                0.80632,                 2.8831,                0.28696,                 1.7086,                0.61824,                 1.1014,             0.00030205,             0.00030205,             0.00030205
                    144,                0.85433,                 3.6674,                0.29519,                 1.8381,                0.73175,                 1.1531,                0.87934,                0.84106,                0.91948,                0.71152,                0.83357,                 0.7164,                0.75589,                0.42953,                 0.8898,                0.83013,                0.90731,                 0.6036,                0.80615,                 2.8812,                0.28682,                 1.7079,                0.61791,                  1.101,              0.0002971,              0.0002971,              0.0002971
                    145,                0.85492,                 3.6585,                0.29549,                 1.8399,                0.73296,                 1.1531,                0.88142,                0.83959,                0.91919,                0.71113,                0.83339,                0.71551,                0.75505,                0.42987,                0.88599,                0.83279,                0.90705,                0.60381,                 0.8061,                 2.8817,                0.28676,                 1.7082,                 0.6173,                  1.101,             0.00029215,             0.00029215,             0.00029215
                    146,                0.85338,                 3.6622,                0.29465,                  1.839,                0.72947,                 1.1523,                0.88051,                0.84106,                0.91918,                 0.7115,                0.83255,                 0.7164,                0.75535,                0.43004,                0.88747,                0.83338,                0.90741,                0.60397,                0.80604,                 2.8799,                 0.2867,                 1.7076,                0.61686,                 1.1006,              0.0002872,              0.0002872,              0.0002872
                    147,                0.85252,                 3.6621,                0.29479,                 1.8377,                0.73144,                 1.1518,                0.87914,                0.84234,                0.91953,                0.71158,                0.83378,                0.71572,                0.75577,                0.43091,                0.88734,                0.83427,                0.90759,                0.60389,                0.80659,                 2.8782,                0.28667,                 1.7068,                0.61685,                 1.1007,             0.00028225,             0.00028225,             0.00028225
                    148,                0.85172,                 3.6494,                0.29395,                 1.8377,                0.72834,                 1.1511,                 0.8812,                0.84362,                0.91951,                0.71134,                0.83831,                0.71521,                0.75732,                0.43119,                0.88708,                0.83722,                0.90806,                0.60395,                0.80657,                 2.8764,                0.28665,                 1.7073,                0.61699,                 1.1007,              0.0002773,              0.0002773,              0.0002773
                    149,                0.85316,                 3.6517,                0.29429,                 1.8366,                0.72944,                 1.1509,                 0.8814,                0.84195,                0.91939,                0.71107,                0.83525,                0.71758,                0.75749,                0.43123,                0.88759,                0.83744,                0.90806,                 0.6042,                0.80646,                 2.8746,                0.28646,                 1.7064,                0.61728,                 1.1004,             0.00027235,             0.00027235,             0.00027235
                    150,                0.84971,                 3.6604,                 0.2941,                 1.8357,                0.72914,                 1.1506,                0.88416,                0.84106,                0.91981,                0.71079,                0.83129,                0.72112,                0.75685,                0.43154,                0.88738,                0.83803,                0.90829,                0.60412,                0.80684,                 2.8732,                0.28636,                 1.7066,                0.61697,                 1.1006,              0.0002674,              0.0002674,              0.0002674
                    151,                0.85012,                 3.6527,                0.29466,                 1.8325,                0.72777,                 1.1504,                0.88373,                0.84106,                0.91981,                0.71074,                0.83156,                0.72341,                0.75713,                0.43088,                0.88775,                0.83644,                0.90828,                0.60442,                0.80743,                 2.8723,                0.28628,                 1.7074,                 0.6168,                  1.101,             0.00026245,             0.00026245,             0.00026245
                    152,                0.85027,                 3.6424,                0.29498,                 1.8251,                0.72583,                 1.1506,                 0.8848,                0.84077,                0.91988,                0.71124,                0.82874,                0.72334,                0.75562,                0.43091,                0.88854,                0.83368,                0.90762,                0.60433,                0.80753,                 2.8708,                0.28618,                 1.7063,                0.61646,                 1.1008,              0.0002575,              0.0002575,              0.0002575
                    153,                0.85052,                 3.6551,                0.29525,                 1.8334,                0.72852,                 1.1508,                 0.8875,                  0.839,                0.91971,                0.71111,                 0.8293,                0.72408,                  0.756,                0.43148,                0.88948,                0.83457,                0.90796,                0.60456,                 0.8076,                 2.8695,                0.28608,                 1.7053,                 0.6172,                 1.1009,             0.00025255,             0.00025255,             0.00025255
