                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     78,                 2.2542,                 5.8499,                0.34096,                 1.7336,                  1.474,                  2.143,                0.54378,                 0.5641,                0.57237,                0.14885,                0.36958,                0.37179,                0.29924,                0.05529,                0.61789,                0.62821,                0.55693,                0.28497,                 2.7557,                 5.4765,                0.11597,                 1.7519,                 1.5697,                 2.4647,              0.0008119,              0.0008119,              0.0008119
                     79,                 2.2878,                 5.9482,                 0.3319,                 1.7305,                 1.5462,                 2.2278,                0.42933,                0.52564,                0.41832,                0.07845,                0.24905,                0.33333,                0.21531,                0.03857,                0.54451,                0.65385,                0.53386,                0.26166,                  3.002,                 5.6175,                0.11289,                 1.7607,                 1.7053,                 2.7493,             0.00080943,             0.00080943,             0.00080943
                     80,                 2.3576,                 5.9478,                0.35005,                 1.7079,                 1.4522,                  2.176,                0.36022,                0.53846,                0.33362,                0.06955,                0.30993,                0.28205,                 0.2212,                0.04199,                0.56532,                0.64103,                0.52746,                0.26452,                 2.9542,                 5.7652,                0.11131,                 1.7756,                 1.7003,                 2.8081,             0.00080695,             0.00080695,             0.00080695
                     81,                 2.2994,                 6.0218,                0.35787,                 1.8152,                 1.4627,                 2.1574,                0.36022,                0.53846,                0.33362,                0.06955,                0.30993,                0.28205,                 0.2212,                0.04199,                0.56532,                0.64103,                0.52746,                0.26452,                 2.9542,                 5.7652,                0.11131,                 1.7756,                 1.7003,                 2.8081,             0.00080447,             0.00080447,             0.00080447
                     82,                  2.264,                 6.0584,                0.32208,                  1.767,                 1.4947,                 2.1314,                0.57279,                0.60256,                0.55173,                0.12557,                 0.3935,                0.42308,                0.30456,                0.05689,                0.63801,                0.65385,                0.57458,                0.29047,                  2.731,                 5.6406,                 0.1107,                 1.7994,                 1.5095,                 2.5851,               0.000802,               0.000802,               0.000802
                     83,                  2.357,                 6.0914,                0.36586,                 1.8241,                 1.5353,                 2.1839,                0.68944,                0.71795,                0.72339,                0.22615,                0.47261,                0.48718,                0.35708,                0.06785,                0.73477,                0.67949,                0.67414,                0.30767,                 2.4263,                 5.3944,                0.11347,                 1.7998,                 1.3988,                 2.3157,             0.00079953,             0.00079953,             0.00079953
                     84,                 2.3236,                 6.1436,                0.35659,                 1.7551,                 1.4836,                  2.139,                0.63563,                0.71795,                0.71695,                0.26083,                0.44892,                0.52564,                0.40306,                0.07297,                0.65761,                0.67949,                0.65036,                 0.2804,                 2.2684,                 5.2576,                0.11654,                 1.7579,                 1.4786,                 2.2052,             0.00079705,             0.00079705,             0.00079705
                     85,                 2.3247,                 6.0355,                0.40953,                 1.6993,                 1.5397,                 2.1387,                0.63563,                0.71795,                0.71695,                0.26083,                0.44892,                0.52564,                0.40306,                0.07297,                0.65761,                0.67949,                0.65036,                 0.2804,                 2.2684,                 5.2576,                0.11654,                 1.7579,                 1.4786,                 2.2052,             0.00079458,             0.00079458,             0.00079458
                     86,                  2.213,                 5.9777,                0.37122,                 1.7264,                 1.4869,                 2.0793,                0.56521,                0.73332,                0.68444,                 0.2462,                0.40223,                    0.5,                0.36511,                0.06532,                0.64819,                0.65385,                0.64195,                0.26402,                 2.2397,                 5.2668,                0.11737,                 1.7163,                 1.4947,                 2.1906,              0.0007921,              0.0007921,              0.0007921
                     87,                 2.2229,                 5.8345,                0.27686,                   1.76,                 1.4604,                 1.9981,                0.56731,                0.62821,                0.68299,                0.25098,                0.38346,                0.42308,                0.33904,                0.06518,                0.61264,                0.64103,                0.63858,                0.27092,                 2.2685,                 5.3243,                0.11719,                 1.7047,                 1.4801,                 2.2081,             0.00078963,             0.00078963,             0.00078963
                     88,                 2.1582,                 5.7464,                0.36768,                 1.6006,                 1.4416,                  2.034,                0.60785,                0.67568,                0.67305,                0.25517,                0.48362,                0.46154,                0.41723,                0.07457,                0.60972,                0.66101,                0.61695,                 0.2844,                 2.3214,                 5.3646,                0.11694,                 1.6945,                 1.4539,                 2.2271,             0.00078715,             0.00078715,             0.00078715
                     89,                 2.1803,                 5.6906,                 0.3449,                 1.6907,                 1.4539,                 2.0627,                0.60785,                0.67568,                0.67305,                0.25517,                0.48362,                0.46154,                0.41723,                0.07457,                0.60972,                0.66101,                0.61695,                 0.2844,                 2.3214,                 5.3646,                0.11694,                 1.6945,                 1.4539,                 2.2271,             0.00078467,             0.00078467,             0.00078467
                     90,                 2.1884,                 5.7087,                0.32882,                 1.6349,                 1.4517,                 2.0942,                0.65374,                0.58974,                0.59725,                0.22051,                0.45152,                   0.38,                0.34338,                0.06541,                0.57052,                0.63016,                0.58011,                0.25279,                 2.3877,                 5.2592,                0.11852,                  1.694,                 1.5138,                 2.2303,              0.0007822,              0.0007822,              0.0007822
                     91,                  2.263,                 6.0039,                0.34187,                 1.7834,                 1.4405,                 2.0576,                0.68639,                0.58974,                0.62622,                0.20078,                0.35281,                0.46154,                0.31039,                 0.0597,                0.59009,                0.53846,                0.54385,                0.23104,                 2.3862,                 5.1697,                0.11982,                 1.6703,                 1.5616,                 2.2243,             0.00077972,             0.00077972,             0.00077972
                     92,                 2.0941,                 5.6086,                0.30752,                 1.6961,                 1.4034,                 2.0216,                0.61894,                0.62821,                0.60568,                0.23137,                0.42847,                0.46154,                0.37429,                0.07568,                0.52776,                0.57692,                0.54179,                0.25483,                 2.2757,                 5.0582,                0.11643,                 1.6478,                 1.4819,                 2.1572,             0.00077725,             0.00077725,             0.00077725
                     93,                 2.1191,                 5.8134,                0.32697,                  1.713,                 1.4091,                 1.9758,                0.61894,                0.62821,                0.60568,                0.23137,                0.42847,                0.46154,                0.37429,                0.07568,                0.52776,                0.57692,                0.54179,                0.25483,                 2.2757,                 5.0582,                0.11643,                 1.6478,                 1.4819,                 2.1572,             0.00077478,             0.00077478,             0.00077478
                     94,                 2.1853,                 5.5975,                0.36692,                 1.5819,                 1.4575,                 2.1409,                0.56981,                0.65385,                 0.6127,                  0.235,                 0.3206,                0.46154,                0.28719,                0.05727,                0.53056,                0.62821,                0.52593,                0.26376,                  2.241,                 5.1517,                0.11194,                 1.6335,                 1.4271,                 2.1325,              0.0007723,              0.0007723,              0.0007723
                     95,                 2.1483,                 5.8087,                0.38208,                 1.6693,                 1.3956,                 2.0227,                0.59928,                0.69231,                0.64687,                0.22184,                0.34557,                0.41026,                0.28298,                0.05337,                0.53163,                0.69231,                0.52527,                0.26665,                 2.2899,                 5.2172,                0.10931,                 1.6207,                 1.4024,                 2.1535,             0.00076983,             0.00076983,             0.00076983
                     96,                 2.0786,                 5.6782,                0.31423,                 1.6278,                 1.3739,                 2.0204,                0.65679,                0.66667,                 0.6462,                 0.2072,                0.43222,                0.45874,                0.34701,                 0.0665,                 0.6187,                0.66667,                0.59602,                0.30203,                 2.3844,                 5.1004,                0.10862,                  1.628,                 1.3939,                 2.1938,             0.00076735,             0.00076735,             0.00076735
                     97,                 2.0725,                 5.6752,                0.28747,                 1.6969,                 1.3461,                 1.9862,                0.65679,                0.66667,                 0.6462,                 0.2072,                0.43222,                0.45874,                0.34701,                 0.0665,                 0.6187,                0.66667,                0.59602,                0.30203,                 2.3844,                 5.1004,                0.10862,                  1.628,                 1.3939,                 2.1938,             0.00076488,             0.00076488,             0.00076488
                     98,                 2.1075,                 5.7692,                0.29013,                 1.6208,                 1.3807,                 1.9461,                0.61463,                0.65385,                0.60082,                0.17884,                0.51406,                 0.5641,                0.45216,                0.08457,                0.63845,                 0.6792,                0.59344,                0.29261,                 2.4926,                  4.987,                0.10928,                 1.6561,                 1.4059,                 2.2564,              0.0007624,              0.0007624,              0.0007624
                     99,                 2.0845,                 5.6037,                0.33006,                 1.7237,                 1.3768,                 1.9783,                0.62676,                0.64103,                0.59703,                0.18042,                 0.5276,                0.57692,                0.46818,                0.09785,                0.67187,                0.67949,                 0.6095,                0.29588,                 2.5666,                 4.9148,                0.11005,                 1.6685,                 1.4155,                  2.298,             0.00075993,             0.00075993,             0.00075993
                    100,                 2.1072,                 5.5286,                0.34864,                 1.5925,                 1.4221,                 2.0478,                0.58156,                0.62368,                0.61114,                0.16326,                0.52681,                0.53846,                0.45839,                0.08823,                0.68835,                0.62302,                0.59084,                0.30233,                 2.6489,                 4.9218,                0.10949,                 1.6594,                 1.4397,                 2.3242,             0.00075745,             0.00075745,             0.00075745
                    101,                 1.9945,                 5.4112,                0.33659,                 1.6522,                 1.3612,                 2.0039,                0.58156,                0.62368,                0.61114,                0.16326,                0.52681,                0.53846,                0.45839,                0.08823,                0.68835,                0.62302,                0.59084,                0.30233,                 2.6489,                 4.9218,                0.10949,                 1.6594,                 1.4397,                 2.3242,             0.00075497,             0.00075497,             0.00075497
                    102,                 2.0513,                 5.4775,                0.36332,                   1.58,                 1.3864,                 2.0145,                0.59181,                0.59484,                0.54917,                 0.1479,                0.50379,                0.58974,                 0.4993,                0.09416,                0.74728,                0.64451,                0.67882,                0.32109,                 2.7341,                 5.0435,                0.10778,                 1.6707,                 1.4839,                 2.3929,              0.0007525,              0.0007525,              0.0007525
                    103,                 2.0518,                 5.7174,                0.39352,                 1.5826,                 1.4118,                 2.0175,                0.54038,                0.60256,                0.57367,                0.14884,                0.47429,                0.57833,                0.51661,                0.11076,                0.73401,                0.65385,                0.70636,                0.33171,                 2.7161,                 5.0198,                0.10886,                  1.698,                 1.5019,                 2.3959,             0.00075003,             0.00075003,             0.00075003
                    104,                 2.0496,                 5.2961,                0.30997,                 1.5108,                 1.3818,                 2.0392,                 0.6382,                0.65585,                0.61477,                0.15977,                0.56336,                0.64513,                0.54634,                0.12746,                0.75635,                0.71639,                0.70063,                0.33917,                 2.6213,                 4.9258,                0.11122,                 1.7357,                 1.4913,                 2.3582,             0.00074755,             0.00074755,             0.00074755
                    105,                 2.1027,                 5.4928,                0.33593,                 1.6216,                 1.3633,                   1.95,                 0.6382,                0.65585,                0.61477,                0.15977,                0.56336,                0.64513,                0.54634,                0.12746,                0.75635,                0.71639,                0.70063,                0.33917,                 2.6213,                 4.9258,                0.11122,                 1.7357,                 1.4913,                 2.3582,             0.00074507,             0.00074507,             0.00074507
                    106,                 2.0355,                  5.368,                0.32371,                  1.666,                 1.3344,                 1.9666,                0.71723,                0.70513,                0.73863,                0.19486,                 0.6356,                0.60379,                0.56814,                0.14619,                0.73697,                0.71795,                0.68731,                0.34988,                 2.5082,                 4.8433,                0.11189,                 1.7242,                 1.4403,                 2.3077,              0.0007426,              0.0007426,              0.0007426
                    107,                 2.0502,                 5.4652,                0.35991,                 1.6258,                  1.337,                 2.0027,                0.73033,                0.73077,                0.76386,                0.23338,                0.59665,                0.61538,                0.58821,                0.13535,                0.72381,                0.70559,                0.68179,                 0.3543,                 2.3867,                 4.8011,                0.10856,                 1.6679,                 1.3572,                 2.2582,             0.00074013,             0.00074013,             0.00074013
                    108,                 2.1385,                 5.7602,                0.33321,                 1.7183,                 1.3471,                 1.9794,                0.78621,                0.70724,                0.77391,                0.28294,                0.62809,                0.60256,                0.58085,                0.13472,                 0.7784,                0.62821,                0.66415,                0.32018,                 2.1898,                 4.8012,                 0.1081,                 1.6063,                 1.3056,                 2.1651,             0.00073765,             0.00073765,             0.00073765
                    109,                 1.9563,                 5.5099,                0.38468,                 1.6379,                 1.3134,                 1.9693,                0.78621,                0.70724,                0.77391,                0.28294,                0.62809,                0.60256,                0.58085,                0.13472,                 0.7784,                0.62821,                0.66415,                0.32018,                 2.1898,                 4.8012,                 0.1081,                 1.6063,                 1.3056,                 2.1651,             0.00073517,             0.00073517,             0.00073517
                    110,                 1.9736,                 5.3765,                0.35367,                 1.6582,                 1.3139,                 1.9418,                0.79223,                0.71795,                0.78767,                0.30987,                0.62593,                0.60256,                0.57467,                0.14013,                0.70948,                0.69231,                0.65212,                0.29318,                  2.047,                 4.7853,                0.10702,                 1.5933,                 1.3023,                 2.0744,              0.0007327,              0.0007327,              0.0007327
                    111,                 1.9617,                 5.2603,                0.36376,                 1.6573,                 1.3435,                 1.9551,                0.82736,                0.71795,                0.80909,                0.33889,                0.59648,                0.64103,                0.54413,                 0.1257,                0.77963,                0.68037,                 0.7018,                0.31826,                 2.0369,                 4.8317,                0.10223,                 1.5861,                 1.3538,                 2.0542,             0.00073023,             0.00073023,             0.00073023
                    112,                  2.013,                 5.2101,                0.31339,                 1.5938,                 1.3083,                 1.9687,                0.70912,                0.71795,                 0.7723,                0.31269,                0.51827,                0.57933,                0.47595,                  0.113,                  0.699,                0.71458,                0.68181,                0.34929,                 2.1346,                 4.9048,                0.09985,                 1.6115,                 1.3824,                  2.087,             0.00072775,             0.00072775,             0.00072775
                    113,                 2.0374,                   5.61,                0.40525,                 1.5183,                 1.3498,                  1.958,                0.70912,                0.71795,                 0.7723,                0.31269,                0.51827,                0.57933,                0.47595,                  0.113,                  0.699,                0.71458,                0.68181,                0.34929,                 2.1346,                 4.9048,                0.09985,                 1.6115,                 1.3824,                  2.087,             0.00072527,             0.00072527,             0.00072527
                    114,                 2.0911,                  5.584,                0.36727,                 1.6675,                 1.3397,                 1.9613,                0.78132,                0.66667,                0.76307,                 0.2999,                0.54188,                0.58974,                0.49312,                0.11375,                0.68911,                0.74359,                0.71778,                0.36485,                 2.2073,                 4.8386,                0.10032,                 1.6744,                 1.3538,                 2.1068,              0.0007228,              0.0007228,              0.0007228
                    115,                 1.9802,                 5.4655,                0.31711,                 1.7732,                 1.2463,                 1.8551,                0.76376,                0.78754,                0.78791,                0.30057,                0.62011,                0.66667,                0.54645,                0.11775,                   0.71,                0.65918,                0.69618,                0.36407,                 2.1991,                 4.8394,                0.10308,                 1.6955,                 1.3215,                 2.1023,             0.00072032,             0.00072032,             0.00072032
                    116,                 1.9237,                 5.4314,                0.33461,                 1.6211,                 1.2563,                 1.8963,                0.73618,                0.82285,                0.80283,                0.28736,                0.55802,                0.53846,                0.44148,                0.09331,                0.66066,                 0.7738,                 0.6928,                0.35875,                 2.2306,                 5.0014,                0.10586,                 1.6692,                 1.3207,                 2.1145,             0.00071785,             0.00071785,             0.00071785
                    117,                 1.9189,                 5.5977,                0.36571,                  1.637,                 1.2651,                 1.8988,                0.73618,                0.82285,                0.80283,                0.28736,                0.55802,                0.53846,                0.44148,                0.09331,                0.66066,                 0.7738,                 0.6928,                0.35875,                 2.2306,                 5.0014,                0.10586,                 1.6692,                 1.3207,                 2.1145,             0.00071537,             0.00071537,             0.00071537
                    118,                 2.1049,                 5.5158,                0.40847,                 1.6205,                 1.3539,                 2.0532,                0.72251,                0.80769,                0.79925,                0.23891,                0.51284,                0.47436,                0.34558,                0.06719,                0.69747,                0.73897,                 0.7256,                0.36232,                 2.3724,                 5.2042,                0.10627,                 1.6622,                 1.3723,                 2.1796,              0.0007129,              0.0007129,              0.0007129
                    119,                 1.9703,                 5.3732,                0.33044,                 1.5996,                 1.2925,                 1.9492,                0.71139,                0.72686,                0.77074,                0.20507,                0.46645,                0.44833,                0.33616,                0.06644,                 0.7027,                0.71795,                0.69856,                0.34591,                 2.5022,                 5.2107,                0.10417,                 1.6719,                 1.4096,                 2.2342,             0.00071042,             0.00071042,             0.00071042
                    120,                   1.99,                 5.5512,                 0.3385,                 1.7077,                 1.2794,                 1.8805,                0.66425,                0.73077,                0.76807,                0.20469,                0.50065,                0.55128,                 0.4259,                0.07926,                 0.6759,                0.74359,                0.73311,                0.35769,                 2.4729,                 4.9963,                 0.1031,                  1.654,                 1.3824,                 2.2177,             0.00070795,             0.00070795,             0.00070795
                    121,                 1.9031,                 5.3868,                0.30153,                 1.6041,                 1.2505,                 1.8517,                0.66425,                0.73077,                0.76807,                0.20469,                0.50065,                0.55128,                 0.4259,                0.07926,                 0.6759,                0.74359,                0.73311,                0.35769,                 2.4729,                 4.9963,                 0.1031,                  1.654,                 1.3824,                 2.2177,             0.00070548,             0.00070548,             0.00070548
                    122,                 1.9112,                 5.4571,                0.31155,                  1.616,                 1.2554,                 1.8732,                0.68181,                0.79487,                0.79292,                0.23981,                0.52261,                0.58974,                0.52115,                0.10756,                0.69428,                0.78613,                0.75438,                0.38392,                 2.3601,                 4.7763,                0.10287,                 1.6199,                 1.3458,                 2.1822,               0.000703,               0.000703,               0.000703
                    123,                 1.8614,                 4.9291,                0.28346,                 1.4378,                 1.2509,                 1.9122,                0.70755,                0.79487,                0.78873,                0.23475,                0.57911,                0.81146,                0.66094,                0.13962,                0.77493,                0.75047,                0.77007,                  0.389,                 2.3493,                 4.6537,                0.10249,                 1.6104,                 1.3317,                 2.2159,             0.00070053,             0.00070053,             0.00070053
                    124,                 1.9002,                 5.0897,                0.34883,                 1.5692,                  1.265,                  1.903,                0.73351,                0.84615,                0.75374,                0.20825,                0.64934,                0.76923,                0.61284,                0.15066,                0.79078,                0.75641,                0.73168,                0.37364,                 2.3892,                 4.5159,                0.10126,                 1.6287,                 1.3402,                  2.238,             0.00069805,             0.00069805,             0.00069805
                    125,                 1.8401,                 5.2402,                0.34272,                  1.551,                 1.2224,                 1.8611,                0.73351,                0.84615,                0.75374,                0.20825,                0.64934,                0.76923,                0.61284,                0.15066,                0.79078,                0.75641,                0.73168,                0.37364,                 2.3892,                 4.5159,                0.10126,                 1.6287,                 1.3402,                  2.238,             0.00069558,             0.00069558,             0.00069558
                    126,                 2.0079,                 5.3158,                0.32831,                 1.5812,                 1.2426,                 1.8601,                 0.7817,                0.87226,                0.82515,                0.25328,                0.71739,                0.83333,                0.71294,                0.18267,                0.74599,                0.79072,                0.72159,                0.37861,                 2.2301,                 4.4148,                0.10216,                  1.638,                 1.3161,                 2.1598,              0.0006931,              0.0006931,              0.0006931
                    127,                 1.9242,                 5.1861,                0.33973,                 1.5621,                 1.2692,                 1.8977,                0.79403,                0.88969,                0.85161,                0.27603,                0.74743,                0.85897,                 0.7519,                0.19824,                0.72218,                0.80769,                0.71736,                0.38297,                 2.1461,                 4.4125,                0.10186,                 1.6512,                 1.3064,                 2.0925,             0.00069063,             0.00069063,             0.00069063
                    128,                 1.8242,                 4.9809,                0.29463,                 1.5319,                 1.1961,                 1.8684,                0.80788,                 0.8626,                0.83208,                0.29315,                0.70479,                0.79487,                 0.7072,                0.18032,                0.69673,                0.79487,                0.72529,                0.38751,                 2.1223,                 4.4207,                0.09956,                 1.6649,                 1.2659,                 2.0513,             0.00068815,             0.00068815,             0.00068815
                    129,                 1.8426,                 5.0668,                0.30211,                 1.4942,                 1.1826,                 1.8133,                0.80788,                 0.8626,                0.83208,                0.29315,                0.70479,                0.79487,                 0.7072,                0.18032,                0.69673,                0.79487,                0.72529,                0.38751,                 2.1223,                 4.4207,                0.09956,                 1.6649,                 1.2659,                 2.0513,             0.00068568,             0.00068568,             0.00068568
                    130,                 1.8385,                 5.0047,                0.37795,                 1.3831,                 1.2449,                 1.8286,                0.80399,                0.78205,                0.85721,                 0.3318,                 0.6975,                0.67992,                0.66958,                0.17014,                0.69622,                0.79335,                0.72061,                0.38219,                 2.0049,                 4.4013,                0.09809,                   1.68,                 1.2346,                 1.9842,              0.0006832,              0.0006832,              0.0006832
                    131,                 1.9249,                 5.2907,                0.26119,                 1.6429,                 1.2086,                  1.781,                0.80882,                0.81363,                0.86496,                0.38025,                0.71838,                 0.7195,                0.73408,                0.18749,                0.73118,                0.73232,                 0.7381,                0.36547,                 1.8884,                  4.363,                0.10186,                 1.6786,                  1.281,                 1.9507,             0.00068073,             0.00068073,             0.00068073
                    132,                 2.0097,                 5.3319,                0.46695,                 1.6249,                 1.3118,                 1.9158,                0.88709,                0.78205,                0.87221,                0.39831,                0.78707,                0.70513,                0.77839,                0.21327,                0.79863,                0.70513,                0.72432,                0.34495,                 1.8695,                 4.2869,                0.10328,                 1.6716,                 1.2889,                 1.9444,             0.00067825,             0.00067825,             0.00067825
                    133,                 1.9531,                 5.3519,                0.38642,                 1.5956,                 1.2589,                 1.8664,                0.88709,                0.78205,                0.87221,                0.39831,                0.78707,                0.70513,                0.77839,                0.21327,                0.79863,                0.70513,                0.72432,                0.34495,                 1.8695,                 4.2869,                0.10328,                 1.6716,                 1.2889,                 1.9444,             0.00067577,             0.00067577,             0.00067577
                    134,                 1.8283,                 4.9772,                0.33191,                  1.522,                 1.1577,                 1.7832,                0.85032,                0.75641,                0.86644,                0.41392,                 0.8051,                0.71795,                0.79872,                0.23956,                0.79072,                0.70513,                0.76627,                0.36931,                 1.8501,                 4.1914,                0.10461,                 1.6503,                 1.2533,                 1.9306,              0.0006733,              0.0006733,              0.0006733
                    135,                   1.83,                  4.974,                0.37818,                 1.5034,                 1.2202,                 1.8402,                  0.883,                0.75641,                0.85715,                0.38414,                0.82101,                0.70513,                0.74659,                0.21999,                0.82809,                0.70513,                0.75027,                0.38648,                 1.9187,                  4.176,                0.10326,                  1.632,                 1.2181,                 1.9433,             0.00067083,             0.00067083,             0.00067083
                    136,                 1.8305,                 5.0521,                0.30822,                 1.5034,                 1.2169,                 1.7803,                 0.8249,                0.78522,                0.85476,                 0.3265,                0.82218,                0.66667,                0.75333,                0.19195,                0.84889,                0.72022,                0.76006,                0.39591,                 2.0878,                 4.2615,                0.10225,                 1.6104,                 1.2599,                 2.0158,             0.00066835,             0.00066835,             0.00066835
                    137,                  1.837,                 5.0652,                0.36434,                 1.5097,                 1.1855,                 1.8015,                 0.8249,                0.78522,                0.85476,                 0.3265,                0.82218,                0.66667,                0.75333,                0.19195,                0.84889,                0.72022,                0.76006,                0.39591,                 2.0878,                 4.2615,                0.10225,                 1.6104,                 1.2599,                 2.0158,             0.00066588,             0.00066588,             0.00066588
                    138,                 1.7977,                 4.9215,                0.32764,                  1.536,                 1.2313,                 1.8297,                0.71243,                0.82583,                0.77367,                 0.2825,                0.65823,                0.76923,                0.70177,                0.18828,                0.72099,                0.76203,                0.73749,                0.38286,                 2.1854,                   4.28,                0.10173,                 1.5965,                 1.2744,                 2.0438,              0.0006634,              0.0006634,              0.0006634
                    139,                 1.8108,                 5.0004,                0.30066,                  1.549,                 1.1379,                 1.7571,                0.75315,                 0.7823,                0.77006,                0.27615,                0.73703,                0.79054,                0.72159,                0.19441,                0.71839,                0.75227,                0.70461,                0.36436,                 2.1459,                 4.2689,                0.10223,                 1.5913,                  1.283,                 2.0223,             0.00066093,             0.00066093,             0.00066093
                    140,                 1.8104,                  5.224,                0.43904,                 1.4709,                 1.2071,                 1.8416,                0.71788,                0.76923,                0.78049,                0.28396,                 0.6575,                 0.7876,                0.70259,                0.19592,                0.69222,                0.72088,                0.67807,                0.34495,                 2.1103,                 4.2268,                0.10233,                 1.6028,                 1.2919,                 1.9985,             0.00065845,             0.00065845,             0.00065845
                    141,                 1.7785,                 5.0695,                0.38305,                 1.5681,                 1.2091,                 1.8239,                0.71788,                0.76923,                0.78049,                0.28396,                 0.6575,                 0.7876,                0.70259,                0.19592,                0.69222,                0.72088,                0.67807,                0.34495,                 2.1103,                 4.2268,                0.10233,                 1.6028,                 1.2919,                 1.9985,             0.00065598,             0.00065598,             0.00065598
                    142,                 1.8069,                  5.072,                0.33072,                 1.5795,                 1.1688,                 1.7619,                0.68347,                0.80285,                0.81613,                0.30827,                 0.6493,                0.80769,                0.70185,                0.19813,                0.69229,                0.73077,                0.68817,                0.33695,                 2.0552,                 4.1749,                0.10278,                 1.6214,                 1.3025,                 1.9866,              0.0006535,              0.0006535,              0.0006535
                    143,                 1.7324,                 4.9167,                0.33201,                 1.5049,                 1.1788,                 1.7587,                  0.814,                0.78552,                0.83301,                0.32916,                0.71969,                0.72421,                0.70002,                0.20709,                0.73243,                0.73703,                0.67501,                0.34897,                 2.0276,                 4.1385,                0.10143,                 1.6279,                 1.2778,                 1.9812,             0.00065102,             0.00065102,             0.00065102
                    144,                 1.7376,                 4.7726,                0.29284,                 1.4916,                 1.1777,                 1.7437,                0.83482,                0.75641,                0.85081,                0.31476,                0.73972,                0.70513,                0.72513,                0.19162,                0.79393,                0.74093,                0.72149,                0.36802,                 2.1077,                 4.2333,                0.09847,                 1.6075,                 1.2772,                 2.0243,             0.00064855,             0.00064855,             0.00064855
